n,t,mx,z,norm
1.170000000000000000e+02,7.351326809400115962e+02,-9.989832341845045205e-01,9.989832341845045205e-01,9.999999999999947820e-01
1.180000000000000000e+02,7.414158662471911612e+02,9.985306768323412019e-01,9.985306768323412019e-01,1.000000000000000666e+00
1.190000000000000000e+02,7.476990515543707261e+02,-9.995778358849315426e-01,9.995778358849315426e-01,9.999999999999943379e-01
1.200000000000000000e+02,7.539822368615502910e+02,9.981931119080715842e-01,9.981931119080715842e-01,1.000000000000000444e+00
1.210000000000000000e+02,7.602654221687299696e+02,-9.991472570594219782e-01,9.991472570594219782e-01,9.999999999999937828e-01
1.220000000000000000e+02,7.665486074759095345e+02,9.987473111508232693e-01,9.987473111508232693e-01,9.999999999999993339e-01
1.230000000000000000e+02,7.728317927830890994e+02,-9.982685671228082036e-01,9.982685671228082036e-01,9.999999999999930056e-01
1.240000000000000000e+02,7.791149780902686643e+02,9.995518709199311402e-01,9.995518709199311402e-01,9.999999999999982236e-01
1.250000000000000000e+02,7.853981633974482293e+02,-9.980959223398082614e-01,9.980959223398082614e-01,9.999999999999926725e-01
1.260000000000000000e+02,7.916813487046279079e+02,9.996411380762948440e-01,9.996411380762948440e-01,9.999999999999982236e-01
1.270000000000000000e+02,7.979645340118074728e+02,-9.988160202413991495e-01,9.988160202413991495e-01,9.999999999999931166e-01
1.280000000000000000e+02,8.042477193189870377e+02,9.988968474933551667e-01,9.988968474933551667e-01,9.999999999999987788e-01
1.290000000000000000e+02,8.105309046261666026e+02,-9.996504868374731512e-01,9.996504868374731512e-01,9.999999999999936717e-01
1.300000000000000000e+02,8.168140899333461675e+02,9.982038490153517518e-01,9.982038490153517518e-01,9.999999999999998890e-01
1.310000000000000000e+02,8.230972752405258461e+02,-9.994349391183307008e-01,9.994349391183307008e-01,9.999999999999940048e-01
1.320000000000000000e+02,8.293804605477054110e+02,9.986162306787893517e-01,9.986162306787893517e-01,9.999999999999998890e-01
1.330000000000000000e+02,8.356636458548849760e+02,-9.988624622018462684e-01,9.988624622018462684e-01,9.999999999999937828e-01
1.340000000000000000e+02,8.419468311620645409e+02,9.991124091447451949e-01,9.991124091447451949e-01,9.999999999999993339e-01
1.350000000000000000e+02,8.482300164692441058e+02,-9.987106006989007190e-01,9.987106006989007190e-01,9.999999999999928946e-01
1.360000000000000000e+02,8.545132017764237844e+02,9.990284598049263831e-01,9.990284598049263831e-01,9.999999999999985567e-01
1.370000000000000000e+02,8.607963870836033493e+02,-9.987699715396031186e-01,9.987699715396031186e-01,9.999999999999924505e-01
1.380000000000000000e+02,8.670795723907829142e+02,9.988905262783085437e-01,9.988905262783085437e-01,9.999999999999982236e-01
1.390000000000000000e+02,8.733627576979624791e+02,-9.987136729359044063e-01,9.987136729359044063e-01,9.999999999999922284e-01
1.400000000000000000e+02,8.796459430051420441e+02,9.989964781863148735e-01,9.989964781863148735e-01,9.999999999999980016e-01
1.410000000000000000e+02,8.859291283123216090e+02,-9.984891868132679260e-01,9.984891868132679260e-01,9.999999999999926725e-01
1.420000000000000000e+02,8.922123136195012876e+02,9.992224832393596934e-01,9.992224832393596934e-01,9.999999999999985567e-01
1.430000000000000000e+02,8.984954989266808525e+02,-9.986505483890584234e-01,9.986505483890584234e-01,9.999999999999936717e-01
1.440000000000000000e+02,9.047786842338604174e+02,9.988454407373718036e-01,9.988454407373718036e-01,9.999999999999994449e-01
1.450000000000000000e+02,9.110618695410399823e+02,-9.994012276803343475e-01,9.994012276803343475e-01,9.999999999999940048e-01
1.460000000000000000e+02,9.173450548482195472e+02,9.980537434893275162e-01,9.980537434893275162e-01,1.000000000000000000e+00
1.470000000000000000e+02,9.236282401553992258e+02,-9.994533770350699786e-01,9.994533770350699786e-01,9.999999999999936717e-01
1.480000000000000000e+02,9.299114254625787908e+02,9.980834645229681445e-01,9.980834645229681445e-01,9.999999999999997780e-01
1.490000000000000000e+02,9.361946107697583557e+02,-9.985902287400034716e-01,9.985902287400034716e-01,9.999999999999931166e-01
1.500000000000000000e+02,9.424777960769379206e+02,9.989336533966308718e-01,9.989336533966308718e-01,9.999999999999987788e-01
1.510000000000000000e+02,9.487609813841174855e+02,-9.979243560086314968e-01,9.979243560086314968e-01,9.999999999999921174e-01
1.520000000000000000e+02,9.550441666912970504e+02,9.995360443528948924e-01,9.995360443528948924e-01,9.999999999999977796e-01
1.530000000000000000e+02,9.613273519984767290e+02,-9.981477865574015507e-01,9.981477865574015507e-01,9.999999999999924505e-01
1.540000000000000000e+02,9.676105373056562939e+02,9.992424363658378716e-01,9.992424363658378716e-01,9.999999999999978906e-01
1.550000000000000000e+02,9.738937226128358589e+02,-9.990289551226145814e-01,9.990289551226145814e-01,9.999999999999927836e-01
1.560000000000000000e+02,9.801769079200154238e+02,9.983171137946615925e-01,9.983171137946615925e-01,9.999999999999985567e-01
1.570000000000000000e+02,9.864600932271949887e+02,-9.992708842644625333e-01,9.992708842644625333e-01,9.999999999999934497e-01
1.580000000000000000e+02,9.927432785343746673e+02,9.982064855560974781e-01,9.982064855560974781e-01,9.999999999999997780e-01
1.590000000000000000e+02,9.990264638415542322e+02,-9.988661790840032140e-01,9.988661790840032140e-01,9.999999999999940048e-01
1.600000000000000000e+02,1.005309649148733797e+03,9.987002945392127184e-01,9.987002945392127184e-01,9.999999999999998890e-01
1.610000000000000000e+02,1.011592834455913362e+03,-9.987380761508841687e-01,9.987380761508841687e-01,9.999999999999935607e-01
1.620000000000000000e+02,1.017876019763092927e+03,9.988543110899008592e-01,9.988543110899008592e-01,9.999999999999993339e-01
1.630000000000000000e+02,1.024159205070272492e+03,-9.988822259394760650e-01,9.988822259394760650e-01,9.999999999999928946e-01
1.640000000000000000e+02,1.030442390377452057e+03,9.988045508064609113e-01,9.988045508064609113e-01,9.999999999999985567e-01
1.650000000000000000e+02,1.036725575684631622e+03,-9.988610905739077062e-01,9.988610905739077062e-01,9.999999999999921174e-01
1.660000000000000000e+02,1.043008760991811414e+03,9.989964192805345089e-01,9.989964192805345089e-01,9.999999999999978906e-01
1.670000000000000000e+02,1.049291946298990979e+03,-9.985791340775161951e-01,9.985791340775161951e-01,9.999999999999920064e-01
1.680000000000000000e+02,1.055575131606170544e+03,9.993906365624845023e-01,9.993906365624845023e-01,9.999999999999977796e-01
1.690000000000000000e+02,1.061858316913350109e+03,-9.983779060418462858e-01,9.983779060418462858e-01,9.999999999999927836e-01
1.700000000000000000e+02,1.068141502220529674e+03,9.993912896953853764e-01,9.993912896953853764e-01,9.999999999999984457e-01
1.710000000000000000e+02,1.074424687527709239e+03,-9.991056728084171112e-01,9.991056728084171112e-01,9.999999999999935607e-01
1.720000000000000000e+02,1.080707872834888803e+03,9.985438575567898711e-01,9.985438575567898711e-01,9.999999999999992228e-01
1.730000000000000000e+02,1.086991058142068368e+03,-9.997635018986856803e-01,9.997635018986856803e-01,9.999999999999935607e-01
1.740000000000000000e+02,1.093274243449247933e+03,9.980692517318410228e-01,9.980692517318410228e-01,1.000000000000000000e+00
1.750000000000000000e+02,1.099557428756427498e+03,-9.993930745270682703e-01,9.993930745270682703e-01,9.999999999999932276e-01
1.760000000000000000e+02,1.105840614063607063e+03,9.986272285522193037e-01,9.986272285522193037e-01,9.999999999999988898e-01
1.770000000000000000e+02,1.112123799370786855e+03,-9.985388836587432149e-01,9.985388836587432149e-01,9.999999999999921174e-01
1.780000000000000000e+02,1.118406984677966420e+03,9.994537169375878882e-01,9.994537169375878882e-01,9.999999999999975575e-01
1.790000000000000000e+02,1.124690169985145985e+03,-9.981635879943956402e-01,9.981635879943956402e-01,9.999999999999915623e-01
1.800000000000000000e+02,1.130973355292325550e+03,9.996697817655552099e-01,9.996697817655552099e-01,9.999999999999968914e-01
1.810000000000000000e+02,1.137256540599505115e+03,-9.986896929101825027e-01,9.986896929101825027e-01,9.999999999999915623e-01
1.820000000000000000e+02,1.143539725906684680e+03,9.988913308764195698e-01,9.988913308764195698e-01,9.999999999999973355e-01
1.830000000000000000e+02,1.149822911213864245e+03,-9.991807578829507985e-01,9.991807578829507985e-01,9.999999999999918954e-01
1.840000000000000000e+02,1.156106096521043810e+03,9.983603929095481444e-01,9.983603929095481444e-01,9.999999999999982236e-01
1.850000000000000000e+02,1.162389281828223375e+03,-9.989657456121634471e-01,9.989657456121634471e-01,9.999999999999931166e-01
