t_over_T,t,mx,norm
3.560833333333333428e+01,2.237337568131530929e+02,3.054656684398651123e-01,9.999999403953552246e-01
3.561666666666666714e+01,2.237861166907129302e+02,3.299193084239959717e-01,1.000000000000000000e+00
3.562500000000000000e+01,2.238384765682727391e+02,3.541688621044158936e-01,9.999999403953552246e-01
3.563333333333333286e+01,2.238908364458325764e+02,3.781992197036743164e-01,1.000000000000000000e+00
3.564166666666666572e+01,2.239431963233924137e+02,4.019952714443206787e-01,9.999999403953552246e-01
3.564999999999999858e+01,2.239955562009522509e+02,4.255424439907073975e-01,9.999998807907104492e-01
3.565833333333333144e+01,2.240479160785120598e+02,4.488262236118316650e-01,1.000000000000000000e+00
3.566666666666666430e+01,2.241002759560718971e+02,4.718325138092041016e-01,1.000000000000000000e+00
3.567499999999999716e+01,2.241526358336317344e+02,4.945474565029144287e-01,1.000000000000000000e+00
3.568333333333333712e+01,2.242049957111915717e+02,5.169577598571777344e-01,1.000000000000000000e+00
3.569166666666666288e+01,2.242573555887513805e+02,5.390504002571105957e-01,1.000000000000000000e+00
3.569999999999999574e+01,2.243097154663112178e+02,5.608129501342773438e-01,1.000000000000000000e+00
3.570833333333333570e+01,2.243620753438710551e+02,5.822336077690124512e-01,9.999999403953552246e-01
3.571666666666666856e+01,2.244144352214308924e+02,6.033015251159667969e-01,1.000000000000000000e+00
3.572499999999999432e+01,2.244667950989907013e+02,6.240059733390808105e-01,9.999999403953552246e-01
3.573333333333333428e+01,2.245191549765505385e+02,6.443381309509277344e-01,9.999999403953552246e-01
3.574166666666666714e+01,2.245715148541103758e+02,6.642899513244628906e-01,1.000000000000000000e+00
3.574999999999999289e+01,2.246238747316701847e+02,6.838548779487609863e-01,9.999999403953552246e-01
3.575833333333333286e+01,2.246762346092300220e+02,7.030285000801086426e-01,1.000000000000000000e+00
3.576666666666666572e+01,2.247285944867898593e+02,7.218085527420043945e-01,9.999999403953552246e-01
3.577499999999999858e+01,2.247809543643496966e+02,7.401952743530273438e-01,9.999999403953552246e-01
3.578333333333333144e+01,2.248333142419095054e+02,7.581932544708251953e-01,9.999999403953552246e-01
3.579166666666666430e+01,2.248856741194693427e+02,7.758100032806396484e-01,1.000000000000000000e+00
3.579999999999999716e+01,2.249380339970291800e+02,7.930564284324645996e-01,1.000000000000000000e+00
3.580833333333333002e+01,2.249903938745890173e+02,8.099431991577148438e-01,9.999999403953552246e-01
3.581666666666666288e+01,2.250427537521488262e+02,8.264679908752441406e-01,1.000000000000000000e+00
3.582499999999999574e+01,2.250951136297086634e+02,8.425806164741516113e-01,1.000000000000000000e+00
3.583333333333333570e+01,2.251474735072685007e+02,8.581039309501647949e-01,1.000000000000000000e+00
3.584166666666666856e+01,2.251998333848283380e+02,8.726806640625000000e-01,1.000000000000000000e+00
3.584999999999999432e+01,2.252521932623881469e+02,8.859327435493469238e-01,9.999998807907104492e-01
3.585833333333333428e+01,2.253045531399479842e+02,8.976909518241882324e-01,1.000000000000000000e+00
3.586666666666666714e+01,2.253569130175078215e+02,9.080408215522766113e-01,9.999999403953552246e-01
3.587500000000000000e+01,2.254092728950676587e+02,9.172138571739196777e-01,9.999999403953552246e-01
3.588333333333333286e+01,2.254616327726274676e+02,9.254615902900695801e-01,1.000000000000000000e+00
3.589166666666666572e+01,2.255139926501873049e+02,9.329800009727478027e-01,9.999999403953552246e-01
3.589999999999999858e+01,2.255663525277471422e+02,9.398859143257141113e-01,1.000000000000000000e+00
3.590833333333333144e+01,2.256187124053069795e+02,9.462255835533142090e-01,9.999998807907104492e-01
3.591666666666666430e+01,2.256710722828667883e+02,9.519953131675720215e-01,1.000000000000000000e+00
3.592499999999999716e+01,2.257234321604266256e+02,9.571619033813476562e-01,9.999999403953552246e-01
3.593333333333333002e+01,2.257757920379864629e+02,9.616823196411132812e-01,1.000000000000000000e+00
3.594166666666666288e+01,2.258281519155462718e+02,9.655159115791320801e-01,1.000000000000000000e+00
3.594999999999999574e+01,2.258805117931061091e+02,9.686371088027954102e-01,1.000000000000000000e+00
3.595833333333332860e+01,2.259328716706659463e+02,9.710443615913391113e-01,1.000000000000000000e+00
3.596666666666666856e+01,2.259852315482257836e+02,9.727669954299926758e-01,1.000000000000000000e+00
3.597499999999999432e+01,2.260375914257855925e+02,9.738714098930358887e-01,9.999999403953552246e-01
3.598333333333333428e+01,2.260899513033454298e+02,9.744632840156555176e-01,1.000000119209289551e+00
3.599166666666666714e+01,2.261423111809052671e+02,9.746872186660766602e-01,1.000000000000000000e+00
3.600000000000000000e+01,2.261946710584651044e+02,9.747194647789001465e-01,1.000000119209289551e+00
3.600833333333333286e+01,2.262470309360249132e+02,9.747501611709594727e-01,1.000000000000000000e+00
3.601666666666666572e+01,2.262993908135847505e+02,9.749500155448913574e-01,1.000000000000000000e+00
3.602499999999999858e+01,2.263517506911445878e+02,9.754120111465454102e-01,1.000000000000000000e+00
3.603333333333333144e+01,2.264041105687044251e+02,9.760673642158508301e-01,1.000000000000000000e+00
3.604166666666666430e+01,2.264564704462642339e+02,9.765741229057312012e-01,1.000000000000000000e+00
3.604999999999999716e+01,2.265088303238240712e+02,9.761965870857238770e-01,1.000000000000000000e+00
3.605833333333333002e+01,2.265611902013839085e+02,9.736987352371215820e-01,9.999999403953552246e-01
3.606666666666666998e+01,2.266135500789437458e+02,9.672843813896179199e-01,1.000000000000000000e+00
3.607499999999999574e+01,2.266659099565035547e+02,9.546041488647460938e-01,1.000000000000000000e+00
3.608333333333332860e+01,2.267182698340633920e+02,9.328308105468750000e-01,9.999999403953552246e-01
3.609166666666666856e+01,2.267706297116232292e+02,8.988022208213806152e-01,9.999999403953552246e-01
3.610000000000000142e+01,2.268229895891830665e+02,8.492881059646606445e-01,1.000000000000000000e+00
3.610833333333332718e+01,2.268753494667428754e+02,7.816653847694396973e-01,1.000000000000000000e+00
3.611666666666666714e+01,2.269277093443027127e+02,6.957921385765075684e-01,1.000000000000000000e+00
3.612500000000000000e+01,2.269800692218625500e+02,5.984362363815307617e-01,9.999999403953552246e-01
3.613333333333333286e+01,2.270324290994223588e+02,5.100174546241760254e-01,1.000000000000000000e+00
3.614166666666666572e+01,2.270847889769821961e+02,4.642348289489746094e-01,1.000000000000000000e+00
3.614999999999999858e+01,2.271371488545420334e+02,4.827627241611480713e-01,9.999999403953552246e-01
3.615833333333333144e+01,2.271895087321018707e+02,5.482255816459655762e-01,1.000000000000000000e+00
3.616666666666666430e+01,2.272418686096616796e+02,6.393491625785827637e-01,1.000000000000000000e+00
3.617499999999999716e+01,2.272942284872215168e+02,7.527293562889099121e-01,1.000000000000000000e+00
3.618333333333333002e+01,2.273465883647813541e+02,8.084506988525390625e-01,9.999998807907104492e-01
3.619166666666666998e+01,2.273989482423411914e+02,7.296842336654663086e-01,1.000000000000000000e+00
3.619999999999999574e+01,2.274513081199010003e+02,5.932125449180603027e-01,9.999998807907104492e-01
3.620833333333332860e+01,2.275036679974608376e+02,5.386446714401245117e-01,9.999999403953552246e-01
3.621666666666666856e+01,2.275560278750206749e+02,6.953318715095520020e-01,1.000000000000000000e+00
3.622500000000000142e+01,2.276083877525805121e+02,7.692356109619140625e-01,1.000000000000000000e+00
3.623333333333332718e+01,2.276607476301403210e+02,7.627236843109130859e-01,9.999999403953552246e-01
3.624166666666666714e+01,2.277131075077001583e+02,7.466008067131042480e-01,9.999999403953552246e-01
3.625000000000000000e+01,2.277654673852599956e+02,7.292334437370300293e-01,1.000000000000000000e+00
3.625833333333333286e+01,2.278178272628198329e+02,7.114012837409973145e-01,1.000000000000000000e+00
3.626666666666666572e+01,2.278701871403796417e+02,6.930291056632995605e-01,1.000000000000000000e+00
3.627499999999999858e+01,2.279225470179394790e+02,6.741270422935485840e-01,1.000000119209289551e+00
3.628333333333333144e+01,2.279749068954993163e+02,6.547094583511352539e-01,9.999998807907104492e-01
3.629166666666666430e+01,2.280272667730591536e+02,6.347928047180175781e-01,1.000000000000000000e+00
3.629999999999999716e+01,2.280796266506189625e+02,6.143938899040222168e-01,1.000000119209289551e+00
3.630833333333333002e+01,2.281319865281787997e+02,5.935297012329101562e-01,1.000000000000000000e+00
3.631666666666666288e+01,2.281843464057386370e+02,5.722169280052185059e-01,9.999999403953552246e-01
3.632499999999999574e+01,2.282367062832984459e+02,5.504723787307739258e-01,1.000000000000000000e+00
3.633333333333332860e+01,2.282890661608582832e+02,5.283128619194030762e-01,9.999999403953552246e-01
3.634166666666666856e+01,2.283414260384181205e+02,5.057556033134460449e-01,1.000000000000000000e+00
3.635000000000000142e+01,2.283937859159779578e+02,4.828175604343414307e-01,1.000000000000000000e+00
3.635833333333332718e+01,2.284461457935377666e+02,4.595161378383636475e-01,9.999999403953552246e-01
3.636666666666666714e+01,2.284985056710976039e+02,4.358689486980438232e-01,1.000000000000000000e+00
3.637500000000000000e+01,2.285508655486574412e+02,4.118933677673339844e-01,9.999998807907104492e-01
3.638333333333333286e+01,2.286032254262172785e+02,3.876074254512786865e-01,1.000000000000000000e+00
3.639166666666666572e+01,2.286555853037770873e+02,3.630290031433105469e-01,1.000000000000000000e+00
3.639999999999999858e+01,2.287079451813369246e+02,3.381763100624084473e-01,9.999998807907104492e-01
3.640833333333333144e+01,2.287603050588967619e+02,3.130677640438079834e-01,9.999999403953552246e-01
3.641666666666666430e+01,2.288126649364565992e+02,2.877216339111328125e-01,1.000000000000000000e+00
3.642499999999999716e+01,2.288650248140164081e+02,2.621568739414215088e-01,1.000000000000000000e+00
3.643333333333333002e+01,2.289173846915762454e+02,2.363920211791992188e-01,1.000000000000000000e+00
3.644166666666666288e+01,2.289697445691360826e+02,2.104460746049880981e-01,1.000000000000000000e+00
3.645000000000000284e+01,2.290221044466959199e+02,1.843380928039550781e-01,1.000000000000000000e+00
3.645833333333332860e+01,2.290744643242557288e+02,1.580872237682342529e-01,9.999999403953552246e-01
3.646666666666666146e+01,2.291268242018155661e+02,1.317127048969268799e-01,9.999998807907104492e-01
3.647500000000000142e+01,2.291791840793754034e+02,1.052338406443595886e-01,1.000000000000000000e+00
3.648333333333333428e+01,2.292315439569352407e+02,7.867001742124557495e-02,1.000000000000000000e+00
3.649166666666666714e+01,2.292839038344950495e+02,5.204064771533012390e-02,9.999999403953552246e-01
3.650000000000000000e+01,2.293362637120548868e+02,2.536520734429359436e-02,1.000000000000000000e+00
3.650833333333333286e+01,2.293886235896147241e+02,-1.336813555099070072e-03,1.000000000000000000e+00
3.651666666666666572e+01,2.294409834671745330e+02,-2.804594114422798157e-02,1.000000000000000000e+00
3.652499999999999858e+01,2.294933433447343702e+02,-5.474271997809410095e-02,1.000000000000000000e+00
3.653333333333333144e+01,2.295457032222942075e+02,-8.140772581100463867e-02,1.000000000000000000e+00
3.654166666666666430e+01,2.295980630998540448e+02,-1.080215573310852051e-01,1.000000000000000000e+00
3.654999999999999716e+01,2.296504229774138537e+02,-1.345649361610412598e-01,1.000000000000000000e+00
3.655833333333333002e+01,2.297027828549736910e+02,-1.610186100006103516e-01,1.000000000000000000e+00
3.656666666666666288e+01,2.297551427325335283e+02,-1.873634904623031616e-01,1.000000000000000000e+00
3.657500000000000284e+01,2.298075026100933655e+02,-2.135805636644363403e-01,9.999999403953552246e-01
3.658333333333332860e+01,2.298598624876531744e+02,-2.396510094404220581e-01,1.000000000000000000e+00
3.659166666666666146e+01,2.299122223652130117e+02,-2.655561566352844238e-01,1.000000000000000000e+00
3.660000000000000142e+01,2.299645822427728490e+02,-2.912774980068206787e-01,1.000000000000000000e+00
3.660833333333333428e+01,2.300169421203326863e+02,-3.167966902256011963e-01,1.000000000000000000e+00
3.661666666666666003e+01,2.300693019978924951e+02,-3.420957028865814209e-01,9.999999403953552246e-01
3.662500000000000000e+01,2.301216618754523324e+02,-3.671567142009735107e-01,1.000000000000000000e+00
3.663333333333333286e+01,2.301740217530121697e+02,-3.919622302055358887e-01,1.000000000000000000e+00
3.664166666666666572e+01,2.302263816305720070e+02,-4.164949357509613037e-01,1.000000119209289551e+00
3.664999999999999858e+01,2.302787415081318159e+02,-4.407379329204559326e-01,9.999999403953552246e-01
3.665833333333333144e+01,2.303311013856916531e+02,-4.646746814250946045e-01,9.999999403953552246e-01
3.666666666666666430e+01,2.303834612632514904e+02,-4.882889688014984131e-01,1.000000000000000000e+00
3.667499999999999716e+01,2.304358211408113277e+02,-5.115651488304138184e-01,1.000000119209289551e+00
3.668333333333333002e+01,2.304881810183711366e+02,-5.344877243041992188e-01,1.000000000000000000e+00
3.669166666666666288e+01,2.305405408959309739e+02,-5.570421218872070312e-01,1.000000000000000000e+00
3.670000000000000284e+01,2.305929007734908112e+02,-5.792140960693359375e-01,1.000000000000000000e+00
3.670833333333333570e+01,2.306452606510506484e+02,-6.009901165962219238e-01,1.000000000000000000e+00
3.671666666666666146e+01,2.306976205286104573e+02,-6.223573088645935059e-01,1.000000000000000000e+00
3.672500000000000142e+01,2.307499804061702946e+02,-6.433038115501403809e-01,1.000000000000000000e+00
3.673333333333333428e+01,2.308023402837301319e+02,-6.638183593750000000e-01,1.000000000000000000e+00
3.674166666666666003e+01,2.308547001612899408e+02,-6.838912367820739746e-01,9.999999403953552246e-01
3.675000000000000000e+01,2.309070600388497780e+02,-7.035138010978698730e-01,1.000000000000000000e+00
3.675833333333333286e+01,2.309594199164096153e+02,-7.226790785789489746e-01,9.999999403953552246e-01
3.676666666666666572e+01,2.310117797939694526e+02,-7.413818240165710449e-01,1.000000000000000000e+00
3.677499999999999858e+01,2.310641396715292615e+02,-7.596189379692077637e-01,1.000000000000000000e+00
3.678333333333333144e+01,2.311164995490890988e+02,-7.773902416229248047e-01,1.000000000000000000e+00
3.679166666666666430e+01,2.311688594266489361e+02,-7.946984171867370605e-01,1.000000000000000000e+00
3.679999999999999716e+01,2.312212193042087733e+02,-8.115486502647399902e-01,1.000000000000000000e+00
3.680833333333333002e+01,2.312735791817685822e+02,-8.279477357864379883e-01,1.000000000000000000e+00
3.681666666666666288e+01,2.313259390593284195e+02,-8.438976407051086426e-01,1.000000000000000000e+00
3.682499999999999574e+01,2.313782989368882568e+02,-8.593787550926208496e-01,1.000000000000000000e+00
3.683333333333333570e+01,2.314306588144480941e+02,-8.743078112602233887e-01,9.999999403953552246e-01
3.684166666666666146e+01,2.314830186920079029e+02,-8.884643912315368652e-01,9.999998807907104492e-01
3.685000000000000142e+01,2.315353785695677402e+02,-9.015052914619445801e-01,1.000000000000000000e+00
3.685833333333333428e+01,2.315877384471275775e+02,-9.131593704223632812e-01,1.000000119209289551e+00
3.686666666666666714e+01,2.316400983246874148e+02,-9.233791232109069824e-01,1.000000000000000000e+00
3.687500000000000000e+01,2.316924582022472237e+02,-9.323162436485290527e-01,1.000000000000000000e+00
3.688333333333333286e+01,2.317448180798070609e+02,-9.402071237564086914e-01,9.999999403953552246e-01
3.689166666666666572e+01,2.317971779573668982e+02,-9.472724795341491699e-01,9.999999403953552246e-01
3.689999999999999858e+01,2.318495378349267355e+02,-9.536687731742858887e-01,9.999999403953552246e-01
3.690833333333333144e+01,2.319018977124865444e+02,-9.594808816909790039e-01,9.999999403953552246e-01
3.691666666666666430e+01,2.319542575900463817e+02,-9.647367596626281738e-01,1.000000000000000000e+00
3.692499999999999716e+01,2.320066174676062190e+02,-9.694277048110961914e-01,9.999999403953552246e-01
3.693333333333333002e+01,2.320589773451660278e+02,-9.735277295112609863e-01,1.000000000000000000e+00
3.694166666666666288e+01,2.321113372227258651e+02,-9.770084619522094727e-01,1.000000000000000000e+00
3.694999999999999574e+01,2.321636971002857024e+02,-9.798507690429687500e-01,1.000000000000000000e+00
3.695833333333333570e+01,2.322160569778455397e+02,-9.820537567138671875e-01,1.000000000000000000e+00
3.696666666666666146e+01,2.322684168554053485e+02,-9.836420416831970215e-01,9.999998807907104492e-01
3.697499999999999432e+01,2.323207767329651858e+02,-9.846711158752441406e-01,9.999999403953552246e-01
3.698333333333333428e+01,2.323731366105250231e+02,-9.852306246757507324e-01,1.000000000000000000e+00
3.699166666666666714e+01,2.324254964880848604e+02,-9.854465723037719727e-01,1.000000119209289551e+00
3.700000000000000000e+01,2.324778563656446693e+02,-9.854783415794372559e-01,1.000000119209289551e+00
3.700833333333333286e+01,2.325302162432045066e+02,-9.855108261108398438e-01,1.000000000000000000e+00
3.701666666666666572e+01,2.325825761207643438e+02,-9.857351183891296387e-01,1.000000000000000000e+00
3.702499999999999858e+01,2.326349359983241811e+02,-9.863126873970031738e-01,9.999999403953552246e-01
3.703333333333333144e+01,2.326872958758839900e+02,-9.873153567314147949e-01,1.000000000000000000e+00
3.704166666666666430e+01,2.327396557534438273e+02,-9.886392951011657715e-01,9.999999403953552246e-01
3.704999999999999716e+01,2.327920156310036646e+02,-9.898918271064758301e-01,9.999999403953552246e-01
3.705833333333333712e+01,2.328443755085635019e+02,-9.902707934379577637e-01,9.999999403953552246e-01
3.706666666666666288e+01,2.328967353861233107e+02,-9.884504675865173340e-01,9.999998807907104492e-01
3.707499999999999574e+01,2.329490952636831480e+02,-9.825010299682617188e-01,9.999999403953552246e-01
3.708333333333333570e+01,2.330014551412429853e+02,-9.698486328125000000e-01,9.999999403953552246e-01
3.709166666666666856e+01,2.330538150188028226e+02,-9.472649693489074707e-01,1.000000000000000000e+00
3.709999999999999432e+01,2.331061748963626314e+02,-9.108894467353820801e-01,1.000000000000000000e+00
3.710833333333333428e+01,2.331585347739224687e+02,-8.563926815986633301e-01,1.000000000000000000e+00
3.711666666666666714e+01,2.332108946514823060e+02,-7.797493338584899902e-01,9.999999403953552246e-01
3.712499999999999289e+01,2.332632545290421149e+02,-6.798523068428039551e-01,9.999999403953552246e-01
3.713333333333333286e+01,2.333156144066019522e+02,-5.648500919342041016e-01,9.999999403953552246e-01
3.714166666666666572e+01,2.333679742841617895e+02,-4.609253108501434326e-01,1.000000000000000000e+00
3.714999999999999858e+01,2.334203341617216267e+02,-4.091583192348480225e-01,1.000000000000000000e+00
3.715833333333333144e+01,2.334726940392814356e+02,-4.321703612804412842e-01,1.000000000000000000e+00
3.716666666666666430e+01,2.335250539168412729e+02,-5.088867545127868652e-01,1.000000000000000000e+00
3.717499999999999716e+01,2.335774137944011102e+02,-6.197538375854492188e-01,1.000000000000000000e+00
3.718333333333333002e+01,2.336297736719609475e+02,-7.544590830802917480e-01,9.999998807907104492e-01
3.719166666666666288e+01,2.336821335495207563e+02,-8.072367906570434570e-01,9.999999403953552246e-01
3.719999999999999574e+01,2.337344934270805936e+02,-7.167162895202636719e-01,1.000000000000000000e+00
3.720833333333333570e+01,2.337868533046404309e+02,-5.893067717552185059e-01,9.999999403953552246e-01
3.721666666666666856e+01,2.338392131822002682e+02,-6.031878590583801270e-01,1.000000000000000000e+00
3.722499999999999432e+01,2.338915730597600771e+02,-7.219545245170593262e-01,1.000000000000000000e+00
3.723333333333333428e+01,2.339439329373199143e+02,-7.403111457824707031e-01,1.000000000000000000e+00
3.724166666666666714e+01,2.339962928148797516e+02,-7.262095212936401367e-01,1.000000000000000000e+00
3.725000000000000000e+01,2.340486526924395889e+02,-7.090032100677490234e-01,1.000000000000000000e+00
3.725833333333333286e+01,2.341010125699993978e+02,-6.911286711692810059e-01,1.000000000000000000e+00
3.726666666666666572e+01,2.341533724475592351e+02,-6.728030443191528320e-01,9.999999403953552246e-01
3.727499999999999858e+01,2.342057323251190724e+02,-6.539999246597290039e-01,1.000000000000000000e+00
3.728333333333333144e+01,2.342580922026789096e+02,-6.347308158874511719e-01,1.000000000000000000e+00
3.729166666666666430e+01,2.343104520802387185e+02,-6.150110960006713867e-01,9.999998807907104492e-01
3.729999999999999716e+01,2.343628119577985558e+02,-5.948576927185058594e-01,1.000000000000000000e+00
3.730833333333333002e+01,2.344151718353583931e+02,-5.742875337600708008e-01,1.000000000000000000e+00
3.731666666666666288e+01,2.344675317129182019e+02,-5.533171892166137695e-01,1.000000000000000000e+00
3.732499999999999574e+01,2.345198915904780392e+02,-5.319634675979614258e-01,1.000000000000000000e+00
3.733333333333332860e+01,2.345722514680378765e+02,-5.102425813674926758e-01,1.000000000000000000e+00
3.734166666666666856e+01,2.346246113455977138e+02,-4.881707131862640381e-01,9.999999403953552246e-01
3.734999999999999432e+01,2.346769712231575227e+02,-4.657643437385559082e-01,9.999999403953552246e-01
3.735833333333333428e+01,2.347293311007173600e+02,-4.430395066738128662e-01,1.000000000000000000e+00
3.736666666666666714e+01,2.347816909782771972e+02,-4.200123846530914307e-01,1.000000000000000000e+00
3.737500000000000000e+01,2.348340508558370345e+02,-3.966994285583496094e-01,9.999999403953552246e-01
3.738333333333333286e+01,2.348864107333968434e+02,-3.731164932250976562e-01,1.000000000000000000e+00
3.739166666666666572e+01,2.349387706109566807e+02,-3.492801189422607422e-01,1.000000000000000000e+00
3.739999999999999858e+01,2.349911304885165180e+02,-3.252064287662506104e-01,1.000000000000000000e+00
3.740833333333333144e+01,2.350434903660763553e+02,-3.009118735790252686e-01,9.999999403953552246e-01
3.741666666666666430e+01,2.350958502436361641e+02,-2.764127850532531738e-01,1.000000000000000000e+00
3.742499999999999716e+01,2.351482101211960014e+02,-2.517255842685699463e-01,9.999999403953552246e-01
3.743333333333333002e+01,2.352005699987558387e+02,-2.268667668104171753e-01,1.000000000000000000e+00
3.744166666666666998e+01,2.352529298763156760e+02,-2.018529027700424194e-01,9.999999403953552246e-01
3.744999999999999574e+01,2.353052897538754848e+02,-1.767004132270812988e-01,9.999999403953552246e-01
3.745833333333332860e+01,2.353576496314353221e+02,-1.514259874820709229e-01,9.999999403953552246e-01
3.746666666666666856e+01,2.354100095089951594e+02,-1.260462105274200439e-01,1.000000000000000000e+00
3.747500000000000142e+01,2.354623693865549967e+02,-1.005776673555374146e-01,9.999999403953552246e-01
3.748333333333332718e+01,2.355147292641148056e+02,-7.503701746463775635e-02,9.999999403953552246e-01
3.749166666666666714e+01,2.355670891416746429e+02,-4.944093152880668640e-02,9.999999403953552246e-01
3.750000000000000000e+01,2.356194490192344801e+02,-2.380601130425930023e-02,1.000000000000000000e+00
3.750833333333333286e+01,2.356718088967942890e+02,1.851074979640543461e-03,9.999999403953552246e-01
3.751666666666666572e+01,2.357241687743541263e+02,2.751373685896396637e-02,9.999999403953552246e-01
3.752499999999999858e+01,2.357765286519139636e+02,5.316535755991935730e-02,9.999999403953552246e-01
3.753333333333333144e+01,2.358288885294738009e+02,7.878941297531127930e-02,9.999999403953552246e-01
3.754166666666666430e+01,2.358812484070336097e+02,1.043694019317626953e-01,9.999999403953552246e-01
3.754999999999999716e+01,2.359336082845934470e+02,1.298888623714447021e-01,9.999999403953552246e-01
3.755833333333333002e+01,2.359859681621532843e+02,1.553314030170440674e-01,9.999999403953552246e-01
3.756666666666666998e+01,2.360383280397131216e+02,1.806807518005371094e-01,9.999999403953552246e-01
3.757499999999999574e+01,2.360906879172729305e+02,2.059206962585449219e-01,9.999999403953552246e-01
3.758333333333332860e+01,2.361430477948327677e+02,2.310350388288497925e-01,1.000000000000000000e+00
3.759166666666666856e+01,2.361954076723926050e+02,2.560078799724578857e-01,1.000000000000000000e+00
3.760000000000000142e+01,2.362477675499524423e+02,2.808233499526977539e-01,9.999999403953552246e-01
3.760833333333332718e+01,2.363001274275122512e+02,3.054656684398651123e-01,1.000000000000000000e+00
3.761666666666666714e+01,2.363524873050720885e+02,3.299193382263183594e-01,9.999999403953552246e-01
3.762500000000000000e+01,2.364048471826319258e+02,3.541688919067382812e-01,1.000000000000000000e+00
3.763333333333333286e+01,2.364572070601917630e+02,3.781991899013519287e-01,1.000000000000000000e+00
3.764166666666666572e+01,2.365095669377515719e+02,4.019952714443206787e-01,1.000000000000000000e+00
3.764999999999999858e+01,2.365619268153114092e+02,4.255424439907073975e-01,9.999999403953552246e-01
3.765833333333333144e+01,2.366142866928712465e+02,4.488262236118316650e-01,9.999999403953552246e-01
3.766666666666666430e+01,2.366666465704310838e+02,4.718325734138488770e-01,1.000000000000000000e+00
3.767499999999999716e+01,2.367190064479908926e+02,4.945474565029144287e-01,9.999999403953552246e-01
3.768333333333333002e+01,2.367713663255507299e+02,5.169577598571777344e-01,1.000000000000000000e+00
3.769166666666666288e+01,2.368237262031105672e+02,5.390504002571105957e-01,1.000000000000000000e+00
3.770000000000000284e+01,2.368760860806704045e+02,5.608129501342773438e-01,9.999999403953552246e-01
3.770833333333332860e+01,2.369284459582302134e+02,5.822336673736572266e-01,1.000000000000000000e+00
3.771666666666666856e+01,2.369808058357900507e+02,6.033014655113220215e-01,1.000000000000000000e+00
3.772500000000000142e+01,2.370331657133498879e+02,6.240060329437255859e-01,1.000000000000000000e+00
3.773333333333332718e+01,2.370855255909096968e+02,6.443382501602172852e-01,1.000000000000000000e+00
3.774166666666666714e+01,2.371378854684695341e+02,6.642899513244628906e-01,1.000000000000000000e+00
3.775000000000000000e+01,2.371902453460293714e+02,6.838549971580505371e-01,1.000000000000000000e+00
3.775833333333333286e+01,2.372426052235892087e+02,7.030283808708190918e-01,1.000000119209289551e+00
3.776666666666666572e+01,2.372949651011490175e+02,7.218084335327148438e-01,1.000000000000000000e+00
3.777499999999999858e+01,2.373473249787088548e+02,7.401954531669616699e-01,1.000000000000000000e+00
3.778333333333333144e+01,2.373996848562686921e+02,7.581932544708251953e-01,1.000000000000000000e+00
3.779166666666666430e+01,2.374520447338285294e+02,7.758100032806396484e-01,9.999999403953552246e-01
3.779999999999999716e+01,2.375044046113883383e+02,7.930564880371093750e-01,1.000000000000000000e+00
3.780833333333333002e+01,2.375567644889481755e+02,8.099431991577148438e-01,1.000000000000000000e+00
3.781666666666666288e+01,2.376091243665080128e+02,8.264679908752441406e-01,1.000000000000000000e+00
3.782500000000000284e+01,2.376614842440678501e+02,8.425806164741516113e-01,1.000000000000000000e+00
3.783333333333332860e+01,2.377138441216276590e+02,8.581039309501647949e-01,1.000000000000000000e+00
3.784166666666666146e+01,2.377662039991874963e+02,8.726806640625000000e-01,1.000000000000000000e+00
3.785000000000000142e+01,2.378185638767473336e+02,8.859327435493469238e-01,9.999998807907104492e-01
3.785833333333333428e+01,2.378709237543071708e+02,8.976910710334777832e-01,1.000000000000000000e+00
3.786666666666666714e+01,2.379232836318669797e+02,9.080408215522766113e-01,1.000000000000000000e+00
3.787500000000000000e+01,2.379756435094268170e+02,9.172139167785644531e-01,1.000000000000000000e+00
3.788333333333333286e+01,2.380280033869866543e+02,9.254615902900695801e-01,1.000000000000000000e+00
3.789166666666666572e+01,2.380803632645464916e+02,9.329800605773925781e-01,9.999998807907104492e-01
3.789999999999999858e+01,2.381327231421063004e+02,9.398860335350036621e-01,1.000000000000000000e+00
3.790833333333333144e+01,2.381850830196661377e+02,9.462256431579589844e-01,1.000000000000000000e+00
3.791666666666666430e+01,2.382374428972259750e+02,9.519950747489929199e-01,9.999999403953552246e-01
3.792499999999999716e+01,2.382898027747857839e+02,9.571619033813476562e-01,9.999999403953552246e-01
3.793333333333333002e+01,2.383421626523456212e+02,9.616823196411132812e-01,1.000000000000000000e+00
3.794166666666666288e+01,2.383945225299054584e+02,9.655160903930664062e-01,1.000000000000000000e+00
3.795000000000000284e+01,2.384468824074652957e+02,9.686372876167297363e-01,1.000000000000000000e+00
3.795833333333332860e+01,2.384992422850251046e+02,9.710442423820495605e-01,1.000000000000000000e+00
3.796666666666666146e+01,2.385516021625849419e+02,9.727668762207031250e-01,1.000000000000000000e+00
3.797500000000000142e+01,2.386039620401447792e+02,9.738712310791015625e-01,9.999999403953552246e-01
3.798333333333333428e+01,2.386563219177046165e+02,9.744632840156555176e-01,1.000000119209289551e+00
3.799166666666666003e+01,2.387086817952644253e+02,9.746872186660766602e-01,1.000000000000000000e+00
3.800000000000000000e+01,2.387610416728242626e+02,9.747194647789001465e-01,1.000000000000000000e+00
