n,t,mx,z,norm
7.214000000000000000e+03,4.532689880599353637e+04,6.013890467815559138e-01,6.013890467815559138e-01,1.000000000000030864e+00
7.242000000000000000e+03,4.550282799459456146e+04,4.419900635733092220e-01,4.419900635733092220e-01,9.999999999999747979e-01
7.270000000000000000e+03,4.567875718319559383e+04,4.637673822755616904e-01,4.637673822755616904e-01,1.000000000000022204e+00
7.298000000000000000e+03,4.585468637179661891e+04,5.384717665196940839e-01,5.384717665196940839e-01,9.999999999997898348e-01
7.327000000000000000e+03,4.603689874570482789e+04,-5.039927638547098132e-01,5.039927638547098132e-01,9.999999999999695799e-01
7.355000000000000000e+03,4.621282793430586025e+04,-3.641727058174883402e-01,3.641727058174883402e-01,9.999999999999085176e-01
7.384000000000000000e+03,4.639504030821406195e+04,4.827561067680487539e-01,4.827561067680487539e-01,1.000000000000075273e+00
7.413000000000000000e+03,4.657725268212227093e+04,-3.429568081368734034e-01,3.429568081368734034e-01,9.999999999999781286e-01
7.442000000000000000e+03,4.675946505603047990e+04,3.687539618364810146e-01,3.687539618364810146e-01,1.000000000000012212e+00
7.471000000000000000e+03,4.694167742993868887e+04,-2.138859011663927778e-01,2.138859011663927778e-01,9.999999999999442668e-01
7.500000000000000000e+03,4.712388980384689785e+04,2.712147969837643280e-01,2.712147969837643280e-01,1.000000000000072831e+00
7.529000000000000000e+03,4.730610217775510682e+04,1.162086585038959313e-02,-1.162086585038959313e-02,1.000000000000030198e+00
7.558000000000000000e+03,4.748831455166331580e+04,-1.640902926847578533e-02,-1.640902926847578533e-02,1.000000000000180078e+00
7.587000000000000000e+03,4.767052692557151749e+04,2.961002844567553471e-02,-2.961002844567553471e-02,9.999999999999091838e-01
7.617000000000000000e+03,4.785902248478691035e+04,-1.582540224726222411e-01,1.582540224726222411e-01,1.000000000000152767e+00
7.647000000000000000e+03,4.804751804400229594e+04,7.025904761452558822e-02,-7.025904761452558822e-02,9.999999999999625855e-01
7.676000000000000000e+03,4.822973041791050491e+04,-1.887380432523671492e-01,-1.887380432523671492e-01,1.000000000000168532e+00
7.706000000000000000e+03,4.841822597712589049e+04,-3.597760106845127592e-01,-3.597760106845127592e-01,9.999999999999880096e-01
7.736000000000000000e+03,4.860672153634127608e+04,-2.199229618935451269e-01,-2.199229618935451269e-01,1.000000000000148326e+00
7.766000000000000000e+03,4.879521709555666894e+04,-1.754518766109806061e-01,-1.754518766109806061e-01,1.000000000000005107e+00
7.797000000000000000e+03,4.898999584007923113e+04,3.444238109021365846e-01,-3.444238109021365846e-01,9.999999999999833467e-01
7.827000000000000000e+03,4.917849139929462399e+04,4.770585556002331362e-01,-4.770585556002331362e-01,1.000000000000102585e+00
7.857000000000000000e+03,4.936698695851000957e+04,4.431753135389908116e-01,-4.431753135389908116e-01,1.000000000000045297e+00
7.888000000000000000e+03,4.956176570303257904e+04,-3.934150468728656036e-01,-3.934150468728656036e-01,1.000000000000089928e+00
7.919000000000000000e+03,4.975654444755514123e+04,5.591169993151182682e-01,-5.591169993151182682e-01,1.000000000000047962e+00
7.949000000000000000e+03,4.994504000677053409e+04,4.446472714040170526e-01,-4.446472714040170526e-01,1.000000000000057510e+00
7.980000000000000000e+03,5.013981875129309628e+04,-6.814732370123253169e-01,-6.814732370123253169e-01,1.000000000000002887e+00
8.011000000000000000e+03,5.033459749581566575e+04,4.783203068607603803e-01,-4.783203068607603803e-01,1.000000000000032641e+00
8.043000000000000000e+03,5.053565942564541183e+04,5.282389549451768085e-01,-5.282389549451768085e-01,1.000000000000092149e+00
8.074000000000000000e+03,5.073043817016798130e+04,-4.666579899155302025e-01,-4.666579899155302025e-01,1.000000000000077938e+00
8.105000000000000000e+03,5.092521691469054349e+04,2.925859763848130957e-01,-2.925859763848130957e-01,9.999999999999745759e-01
8.137000000000000000e+03,5.112627884452028957e+04,4.123629902335869679e-01,-4.123629902335869679e-01,1.000000000000113021e+00
8.169000000000000000e+03,5.132734077435004292e+04,1.523832317379345824e-01,-1.523832317379345824e-01,9.999999999999682476e-01
8.200000000000000000e+03,5.152211951887260511e+04,6.337230144904938689e-02,6.337230144904938689e-02,9.999999999998824274e-01
8.232000000000000000e+03,5.172318144870235119e+04,-2.362036374191774871e-03,-2.362036374191774871e-03,1.000000000000069056e+00
8.264000000000000000e+03,5.192424337853209727e+04,-1.813104875479733258e-01,-1.813104875479733258e-01,9.999999999998357980e-01
8.296000000000000000e+03,5.212530530836185062e+04,-4.084613264286805767e-02,-4.084613264286805767e-02,1.000000000000045963e+00
8.329000000000000000e+03,5.233265042349877331e+04,1.153510030605022288e-02,-1.153510030605022288e-02,1.000000000000063283e+00
8.361000000000000000e+03,5.253371235332851938e+04,-2.056356987023823801e-01,2.056356987023823801e-01,9.999999999998970823e-01
8.394000000000000000e+03,5.274105746846544935e+04,1.758836318216559225e-01,1.758836318216559225e-01,1.000000000000010658e+00
8.426000000000000000e+03,5.294211939829519542e+04,3.085891963522313097e-01,3.085891963522313097e-01,1.000000000000065281e+00
8.459000000000000000e+03,5.314946451343211811e+04,-3.364506300065091549e-01,3.364506300065091549e-01,9.999999999999608091e-01
8.492000000000000000e+03,5.335680962856904807e+04,4.791669251132927854e-01,4.791669251132927854e-01,1.000000000000119238e+00
8.525000000000000000e+03,5.356415474370597076e+04,-3.848358798075225962e-01,3.848358798075225962e-01,1.000000000000023315e+00
8.558000000000000000e+03,5.377149985884290072e+04,4.966924303365291005e-01,4.966924303365291005e-01,1.000000000000092371e+00
8.592000000000000000e+03,5.398512815928700729e+04,5.376745669318098164e-01,5.376745669318098164e-01,1.000000000000004663e+00
8.625000000000000000e+03,5.419247327442392998e+04,-3.318398449444358023e-01,3.318398449444358023e-01,1.000000000000073941e+00
8.659000000000000000e+03,5.440610157486803655e+04,-5.302273268347907909e-01,5.302273268347907909e-01,1.000000000000076161e+00
8.692000000000000000e+03,5.461344669000496651e+04,5.477837090349405580e-01,5.477837090349405580e-01,1.000000000000060174e+00
8.726000000000000000e+03,5.482707499044907308e+04,4.205192525977737295e-01,4.205192525977737295e-01,9.999999999999948930e-01
8.760000000000000000e+03,5.504070329089317238e+04,4.624101162655954167e-01,4.624101162655954167e-01,9.999999999999302780e-01
8.794000000000000000e+03,5.525433159133727895e+04,3.623864354949974387e-01,3.623864354949974387e-01,1.000000000000137446e+00
8.828000000000000000e+03,5.546795989178138552e+04,3.614202396768873560e-01,3.614202396768873560e-01,1.000000000000003775e+00
