n,t,mx,z,norm
4.630000000000000000e+02,2.909114797224148333e+03,-9.968579648450541786e-01,9.968579648450541786e-01,9.999999999999014122e-01
4.680000000000000000e+02,2.940530723760046385e+03,9.962171525646255077e-01,9.962171525646255077e-01,1.000000000000031308e+00
4.730000000000000000e+02,2.971946650295944437e+03,-9.963065102677783891e-01,9.963065102677783891e-01,9.999999999999000799e-01
4.780000000000000000e+02,3.003362576831842034e+03,9.962080843494836024e-01,9.962080843494836024e-01,1.000000000000035527e+00
4.840000000000000000e+02,3.041061688674919878e+03,9.985228320046353190e-01,9.985228320046353190e-01,9.999999999999923395e-01
4.890000000000000000e+02,3.072477615210817476e+03,-9.985994973754478421e-01,9.985994973754478421e-01,9.999999999999329425e-01
4.950000000000000000e+02,3.110176727053895320e+03,-9.979790667193899623e-01,9.979790667193899623e-01,9.999999999999046318e-01
5.000000000000000000e+02,3.141592653589792917e+03,9.977586382504042284e-01,9.977586382504042284e-01,1.000000000000021760e+00
5.060000000000000000e+02,3.179291765432870761e+03,9.992001968793726707e-01,9.992001968793726707e-01,9.999999999999975575e-01
5.120000000000000000e+02,3.216990877275948151e+03,9.989100936771140304e-01,9.989100936771140304e-01,9.999999999999975575e-01
5.170000000000000000e+02,3.248406803811846203e+03,-9.989991532719204592e-01,9.989991532719204592e-01,9.999999999999119593e-01
5.230000000000000000e+02,3.286105915654923592e+03,-9.974082217454611765e-01,9.974082217454611765e-01,9.999999999998936406e-01
5.290000000000000000e+02,3.323805027498000982e+03,-9.988370980939293986e-01,9.988370980939293986e-01,9.999999999999310552e-01
5.350000000000000000e+02,3.361504139341078826e+03,-9.963088564332189812e-01,9.963088564332189812e-01,9.999999999998903100e-01
5.410000000000000000e+02,3.399203251184156215e+03,-9.981529884803879149e-01,9.981529884803879149e-01,9.999999999999364952e-01
5.470000000000000000e+02,3.436902363027233605e+03,-9.965987618639605694e-01,9.965987618639605694e-01,9.999999999999013012e-01
5.530000000000000000e+02,3.474601474870310994e+03,-9.975392466531576297e-01,9.975392466531576297e-01,9.999999999999213962e-01
5.590000000000000000e+02,3.512300586713388839e+03,-9.981208546109474611e-01,9.981208546109474611e-01,9.999999999999192868e-01
5.650000000000000000e+02,3.549999698556466228e+03,-9.973364514494420519e-01,9.973364514494420519e-01,9.999999999998965272e-01
5.720000000000000000e+02,3.593981995706723410e+03,9.974870235287589537e-01,9.974870235287589537e-01,1.000000000000026645e+00
5.780000000000000000e+02,3.631681107549800799e+03,9.998481395393299387e-01,9.998481395393299387e-01,9.999999999999781286e-01
