t_over_T,t,sigma_x_magnus4,sigma_x_rk4,norm_magnus4,norm_rk4
1.632499999999999929e+01,1.025730001397067497e+02,6.607373952865600586e-01,6.594020128250122070e-01,1.000012278556823730e+00,9.993608593940734863e-01
1.633749999999999858e+01,1.026515399560464914e+02,5.873103737831115723e-01,5.895828604698181152e-01,1.000012278556823730e+00,9.993602037429809570e-01
1.635000000000000142e+01,1.027300797723862331e+02,3.324681520462036133e-01,3.348093926906585693e-01,1.000012278556823730e+00,9.993593692779541016e-01
1.636250000000000071e+01,1.028086195887259748e+02,2.571060955524444580e-01,2.555437684059143066e-01,1.000012278556823730e+00,9.993585348129272461e-01
1.637500000000000000e+01,1.028871594050657308e+02,4.465863406658172607e-01,4.436834752559661865e-01,1.000012278556823730e+00,9.993576407432556152e-01
1.638749999999999929e+01,1.029656992214054725e+02,5.149528384208679199e-01,5.158697962760925293e-01,1.000012397766113281e+00,9.993565678596496582e-01
1.639999999999999858e+01,1.030442390377452142e+02,2.634127140045166016e-01,2.666023671627044678e-01,1.000012397766113281e+00,9.993554949760437012e-01
1.641249999999999787e+01,1.031227788540849559e+02,7.904132455587387085e-02,7.859636098146438599e-02,1.000012397766113281e+00,9.993542432785034180e-01
1.642500000000000071e+01,1.032013186704246976e+02,2.465624958276748657e-01,2.432313114404678345e-01,1.000012516975402832e+00,9.993528723716735840e-01
1.643750000000000000e+01,1.032798584867644536e+02,3.832093179225921631e-01,3.833742737770080566e-01,1.000012516975402832e+00,9.993515014648437500e-01
1.644999999999999929e+01,1.033583983031041953e+02,1.467823386192321777e-01,1.501941531896591187e-01,1.000012516975402832e+00,9.993500709533691406e-01
1.646249999999999858e+01,1.034369381194439370e+02,-7.964054495096206665e-02,-7.967411726713180542e-02,1.000012636184692383e+00,9.993485212326049805e-01
1.647499999999999787e+01,1.035154779357836787e+02,7.913136482238769531e-02,7.567036896944046021e-02,1.000012636184692383e+00,9.993469715118408203e-01
1.648750000000000071e+01,1.035940177521234347e+02,2.344788610935211182e-01,2.344783693552017212e-01,1.000012636184692383e+00,9.993453621864318848e-01
1.650000000000000000e+01,1.036725575684631764e+02,-1.816644682548940182e-03,1.674724975600838661e-03,1.000012636184692383e+00,9.993437528610229492e-01
1.651249999999999929e+01,1.037510973848029181e+02,-2.344790548086166382e-01,-2.344779372215270996e-01,1.000012636184692383e+00,9.993421435356140137e-01
1.652499999999999858e+01,1.038296372011426598e+02,-7.550971955060958862e-02,-7.900901883840560913e-02,1.000012636184692383e+00,9.993405938148498535e-01
1.653749999999999787e+01,1.039081770174824015e+02,7.967489957809448242e-02,7.964086532592773438e-02,1.000012636184692383e+00,9.993389844894409180e-01
1.655000000000000071e+01,1.039867168338221575e+02,-1.503692567348480225e-01,-1.468880772590637207e-01,1.000012636184692383e+00,9.993374943733215332e-01
1.656250000000000000e+01,1.040652566501618992e+02,-3.833790719509124756e-01,-3.832144141197204590e-01,1.000012755393981934e+00,9.993360042572021484e-01
1.657499999999999929e+01,1.041437964665016409e+02,-2.430433034896850586e-01,-2.464760690927505493e-01,1.000012874603271484e+00,9.993346929550170898e-01
1.658749999999999858e+01,1.042223362828413826e+02,-7.857254892587661743e-02,-7.903210818767547607e-02,1.000012874603271484e+00,9.993333816528320312e-01
1.659999999999999787e+01,1.043008760991811243e+02,-2.667973935604095459e-01,-2.634819746017456055e-01,1.000012874603271484e+00,9.993321895599365234e-01
1.661250000000000071e+01,1.043794159155208803e+02,-5.159238576889038086e-01,-5.149707794189453125e-01,1.000012874603271484e+00,9.993310570716857910e-01
1.662500000000000000e+01,1.044579557318606220e+02,-4.434915482997894287e-01,-4.465370476245880127e-01,1.000012993812561035e+00,9.993299841880798340e-01
1.663749999999999929e+01,1.045364955482003637e+02,-2.554422318935394287e-01,-2.570828497409820557e-01,1.000012874603271484e+00,9.993290901184082031e-01
1.664999999999999858e+01,1.046150353645401054e+02,-3.349719047546386719e-01,-3.325031399726867676e-01,1.000012874603271484e+00,9.993283152580261230e-01
1.666250000000000142e+01,1.046935751808798614e+02,-5.897367000579833984e-01,-5.873407721519470215e-01,1.000012993812561035e+00,9.993274807929992676e-01
1.667500000000000071e+01,1.047721149972196031e+02,-6.593014597892761230e-01,-6.607223153114318848e-01,1.000012874603271484e+00,9.993268847465515137e-01
1.668750000000000000e+01,1.048506548135593448e+02,-5.049518346786499023e-01,-5.078607797622680664e-01,1.000012993812561035e+00,9.993262887001037598e-01
1.669999999999999929e+01,1.049291946298990865e+02,-4.168588817119598389e-01,-4.170045256614685059e-01,1.000013113021850586e+00,9.993257522583007812e-01
1.671249999999999858e+01,1.050077344462388282e+02,-5.516853928565979004e-01,-5.490483641624450684e-01,1.000013113021850586e+00,9.993253350257873535e-01
1.672500000000000142e+01,1.050862742625785842e+02,-7.481626868247985840e-01,-7.463408708572387695e-01,1.000013113021850586e+00,9.993249177932739258e-01
1.673750000000000071e+01,1.051648140789183259e+02,-7.941996455192565918e-01,-7.953395247459411621e-01,1.000013113021850586e+00,9.993246793746948242e-01
1.675000000000000000e+01,1.052433538952580676e+02,-6.904569268226623535e-01,-6.930104494094848633e-01,1.000013113021850586e+00,9.993245005607604980e-01
1.676249999999999929e+01,1.053218937115978093e+02,-5.998368859291076660e-01,-6.009747982025146484e-01,1.000013113021850586e+00,9.993243217468261719e-01
1.677500000000000213e+01,1.054004335279375653e+02,-6.361836194992065430e-01,-6.349418759346008301e-01,1.000012993812561035e+00,9.993242025375366211e-01
1.678750000000000142e+01,1.054789733442773070e+02,-7.666831612586975098e-01,-7.644438743591308594e-01,1.000012993812561035e+00,9.993240833282470703e-01
1.680000000000000071e+01,1.055575131606170487e+02,-8.840940594673156738e-01,-8.828058242797851562e-01,1.000013113021850586e+00,9.993239641189575195e-01
1.681250000000000000e+01,1.056360529769567904e+02,-9.192546010017395020e-01,-9.197368025779724121e-01,1.000013113021850586e+00,9.993238449096679688e-01
1.682499999999999929e+01,1.057145927932965321e+02,-8.813899159431457520e-01,-8.830658793449401855e-01,1.000013113021850586e+00,9.993237853050231934e-01
1.683750000000000213e+01,1.057931326096362881e+02,-8.237642645835876465e-01,-8.254706859588623047e-01,1.000013113021850586e+00,9.993237853050231934e-01
1.685000000000000142e+01,1.058716724259760298e+02,-7.927222847938537598e-01,-7.935937047004699707e-01,1.000013113021850586e+00,9.993237853050231934e-01
1.686250000000000071e+01,1.059502122423157715e+02,-8.031192421913146973e-01,-8.029403686523437500e-01,1.000013113021850586e+00,9.993237853050231934e-01
1.687500000000000000e+01,1.060287520586555132e+02,-8.435785770416259766e-01,-8.426375389099121094e-01,1.000013113021850586e+00,9.993237257003784180e-01
1.688749999999999929e+01,1.061072918749952692e+02,-8.937515616416931152e-01,-8.925088047981262207e-01,1.000013113021850586e+00,9.993237853050231934e-01
1.690000000000000213e+01,1.061858316913350109e+02,-9.377393722534179688e-01,-9.365715980529785156e-01,1.000013232231140137e+00,9.993237853050231934e-01
1.691250000000000142e+01,1.062643715076747526e+02,-9.686151146888732910e-01,-9.677187204360961914e-01,1.000013113021850586e+00,9.993237257003784180e-01
1.692500000000000071e+01,1.063429113240144943e+02,-9.866170883178710938e-01,-9.860293269157409668e-01,1.000013113021850586e+00,9.993237853050231934e-01
1.693750000000000000e+01,1.064214511403542360e+02,-9.953504204750061035e-01,-9.950173497200012207e-01,1.000013113021850586e+00,9.993237853050231934e-01
1.694999999999999929e+01,1.064999909566939920e+02,-9.987802505493164062e-01,-9.986194968223571777e-01,1.000013113021850586e+00,9.993237257003784180e-01
1.696249999999999858e+01,1.065785307730337337e+02,-9.997956752777099609e-01,-9.997328519821166992e-01,1.000013113021850586e+00,9.993237257003784180e-01
1.697500000000000142e+01,1.066570705893734754e+02,-9.999865293502807617e-01,-9.999693036079406738e-01,1.000013113021850586e+00,9.993237853050231934e-01
1.698750000000000071e+01,1.067356104057132171e+02,-9.999990463256835938e-01,-9.999971389770507812e-01,1.000013113021850586e+00,9.993238449096679688e-01
1.700000000000000000e+01,1.068141502220529730e+02,-9.999983310699462891e-01,-9.999985098838806152e-01,1.000013113021850586e+00,9.993238449096679688e-01
1.701249999999999929e+01,1.068926900383927148e+02,-9.999967813491821289e-01,-9.999991059303283691e-01,1.000013113021850586e+00,9.993238449096679688e-01
1.702499999999999858e+01,1.069712298547324565e+02,-9.999682307243347168e-01,-9.999861121177673340e-01,1.000013113021850586e+00,9.993237853050231934e-01
1.703750000000000142e+01,1.070497696710721982e+02,-9.997300505638122559e-01,-9.997934699058532715e-01,1.000012993812561035e+00,9.993238449096679688e-01
1.705000000000000071e+01,1.071283094874119399e+02,-9.986127018928527832e-01,-9.987739920616149902e-01,1.000012993812561035e+00,9.993239641189575195e-01
1.706250000000000000e+01,1.072068493037516959e+02,-9.950037598609924316e-01,-9.953368902206420898e-01,1.000012874603271484e+00,9.993239641189575195e-01
1.707499999999999929e+01,1.072853891200914376e+02,-9.860054254531860352e-01,-9.865931868553161621e-01,1.000012874603271484e+00,9.993239045143127441e-01
1.708749999999999858e+01,1.073639289364311793e+02,-9.676828980445861816e-01,-9.685785770416259766e-01,1.000012993812561035e+00,9.993240237236022949e-01
1.709999999999999787e+01,1.074424687527709210e+02,-9.365254044532775879e-01,-9.376918673515319824e-01,1.000012993812561035e+00,9.993240237236022949e-01
1.711250000000000071e+01,1.075210085691106627e+02,-8.924598097801208496e-01,-8.937012553215026855e-01,1.000012874603271484e+00,9.993240833282470703e-01
1.712500000000000000e+01,1.075995483854504187e+02,-8.426004648208618164e-01,-8.435413837432861328e-01,1.000012874603271484e+00,9.993241429328918457e-01
1.713749999999999929e+01,1.076780882017901604e+02,-8.029332160949707031e-01,-8.031142354011535645e-01,1.000012874603271484e+00,9.993241429328918457e-01
1.714999999999999858e+01,1.077566280181299021e+02,-7.936269044876098633e-01,-7.927617430686950684e-01,1.000012874603271484e+00,9.993240237236022949e-01
1.716249999999999787e+01,1.078351678344696438e+02,-8.255354762077331543e-01,-8.238387107849121094e-01,1.000012874603271484e+00,9.993241429328918457e-01
1.717500000000000071e+01,1.079137076508093998e+02,-8.831286430358886719e-01,-8.814627528190612793e-01,1.000012874603271484e+00,9.993241429328918457e-01
1.718750000000000000e+01,1.079922474671491415e+02,-9.197534322738647461e-01,-9.192752242088317871e-01,1.000012755393981934e+00,9.993240833282470703e-01
1.719999999999999929e+01,1.080707872834888832e+02,-8.827553391456604004e-01,-8.840392231941223145e-01,1.000012874603271484e+00,9.993240833282470703e-01
1.721249999999999858e+01,1.081493270998286249e+02,-7.643572688102722168e-01,-7.665894031524658203e-01,1.000012874603271484e+00,9.993239641189575195e-01
1.722499999999999787e+01,1.082278669161683666e+02,-6.348934173583984375e-01,-6.361340880393981934e-01,1.000012874603271484e+00,9.993239045143127441e-01
1.723750000000000071e+01,1.083064067325081226e+02,-6.010177731513977051e-01,-5.998889207839965820e-01,1.000012874603271484e+00,9.993237853050231934e-01
1.725000000000000000e+01,1.083849465488478643e+02,-6.931078433990478516e-01,-6.905663013458251953e-01,1.000012874603271484e+00,9.993236660957336426e-01
1.726249999999999929e+01,1.084634863651876060e+02,-7.953822016716003418e-01,-7.942473888397216797e-01,1.000012993812561035e+00,9.993234872817993164e-01
1.727499999999999858e+01,1.085420261815273477e+02,-7.462654709815979004e-01,-7.480878233909606934e-01,1.000012874603271484e+00,9.993231892585754395e-01
1.728750000000000142e+01,1.086205659978671036e+02,-5.489397048950195312e-01,-5.515797734260559082e-01,1.000012993812561035e+00,9.993227720260620117e-01
1.730000000000000071e+01,1.086991058142068454e+02,-4.170108139514923096e-01,-4.168682396411895752e-01,1.000012993812561035e+00,9.993224143981933594e-01
1.731250000000000000e+01,1.087776456305465871e+02,-5.079828500747680664e-01,-5.050681233406066895e-01,1.000012993812561035e+00,9.993218779563903809e-01
1.732499999999999929e+01,1.088561854468863288e+02,-6.607814431190490723e-01,-6.593558192253112793e-01,1.000012993812561035e+00,9.993213415145874023e-01
1.733749999999999858e+01,1.089347252632260705e+02,-5.872339606285095215e-01,-5.896474123001098633e-01,1.000013113021850586e+00,9.993207454681396484e-01
1.735000000000000142e+01,1.090132650795658265e+02,-3.323903977870941162e-01,-3.348849117755889893e-01,1.000013113021850586e+00,9.993200302124023438e-01
1.736250000000000071e+01,1.090918048959055682e+02,-2.571587562561035156e-01,-2.555040121078491211e-01,1.000013113021850586e+00,9.993191957473754883e-01
1.737500000000000000e+01,1.091703447122453099e+02,-4.466811120510101318e-01,-4.435946345329284668e-01,1.000013232231140137e+00,9.993182420730590820e-01
1.738749999999999929e+01,1.092488845285850516e+02,-5.149203538894653320e-01,-5.158907175064086914e-01,1.000013113021850586e+00,9.993172287940979004e-01
1.739999999999999858e+01,1.093274243449247933e+02,-2.633114457130432129e-01,-2.666994929313659668e-01,1.000013232231140137e+00,9.993160963058471680e-01
1.741250000000000142e+01,1.094059641612645493e+02,-7.905762642621994019e-02,-7.859025895595550537e-02,1.000013232231140137e+00,9.993148446083068848e-01
1.742500000000000071e+01,1.094845039776042910e+02,-2.466668337583541870e-01,-2.431312054395675659e-01,1.000013232231140137e+00,9.993134737014770508e-01
1.743750000000000000e+01,1.095630437939440327e+02,-3.832045793533325195e-01,-3.833719491958618164e-01,1.000013232231140137e+00,9.993121027946472168e-01
1.744999999999999929e+01,1.096415836102837744e+02,-1.466755717992782593e-01,-1.502968221902847290e-01,1.000013351440429688e+00,9.993106126785278320e-01
1.746250000000000213e+01,1.097201234266235303e+02,7.963979244232177734e-02,7.966688275337219238e-02,1.000013351440429688e+00,9.993091821670532227e-01
1.747500000000000142e+01,1.097986632429632721e+02,-7.923937588930130005e-02,-7.556779682636260986e-02,1.000013470649719238e+00,9.993076324462890625e-01
1.748750000000000071e+01,1.098772030593030138e+02,-2.344787418842315674e-01,-2.344709932804107666e-01,1.000013470649719238e+00,9.993061423301696777e-01
1.750000000000000000e+01,1.099557428756427555e+02,1.922088093124330044e-03,-1.777189783751964569e-03,1.000013470649719238e+00,9.993044734001159668e-01
1.751249999999999929e+01,1.100342826919824972e+02,2.344803363084793091e-01,2.344714254140853882e-01,1.000013470649719238e+00,9.993029236793518066e-01
1.752500000000000213e+01,1.101128225083222532e+02,7.540611922740936279e-02,7.911185920238494873e-02,1.000013470649719238e+00,9.993014335632324219e-01
1.753750000000000142e+01,1.101913623246619949e+02,-7.968029379844665527e-02,-7.963345944881439209e-02,1.000013470649719238e+00,9.992998838424682617e-01
1.755000000000000071e+01,1.102699021410017366e+02,1.504727303981781006e-01,1.467859894037246704e-01,1.000013589859008789e+00,9.992983341217041016e-01
1.756250000000000000e+01,1.103484419573414783e+02,3.833904266357421875e-01,3.832028806209564209e-01,1.000013589859008789e+00,9.992969036102294922e-01
1.757499999999999929e+01,1.104269817736812342e+02,2.429415285587310791e-01,2.465758025646209717e-01,1.000013709068298340e+00,9.992955327033996582e-01
1.758750000000000213e+01,1.105055215900209760e+02,7.855232805013656616e-02,7.905300706624984741e-02,1.000013709068298340e+00,9.992942810058593750e-01
1.760000000000000142e+01,1.105840614063607177e+02,2.668912112712860107e-01,2.633885443210601807e-01,1.000013589859008789e+00,9.992930889129638672e-01
1.761250000000000071e+01,1.106626012227004594e+02,5.159580707550048828e-01,5.149371623992919922e-01,1.000013589859008789e+00,9.992919564247131348e-01
1.762500000000000000e+01,1.107411410390402011e+02,4.434072673320770264e-01,4.466214179992675781e-01,1.000013589859008789e+00,9.992910027503967285e-01
1.763749999999999929e+01,1.108196808553799571e+02,2.553856074810028076e-01,2.571355998516082764e-01,1.000013709068298340e+00,9.992899894714355469e-01
1.764999999999999858e+01,1.108982206717196988e+02,3.350363969802856445e-01,3.324374556541442871e-01,1.000013709068298340e+00,9.992892146110534668e-01
1.766250000000000142e+01,1.109767604880594405e+02,5.898119211196899414e-01,5.872691273689270020e-01,1.000013709068298340e+00,9.992884993553161621e-01
1.767500000000000071e+01,1.110553003043991822e+02,6.592654585838317871e-01,6.607584953308105469e-01,1.000013709068298340e+00,9.992879033088684082e-01
1.768750000000000000e+01,1.111338401207389381e+02,5.048629045486450195e-01,5.079465508460998535e-01,1.000013828277587891e+00,9.992873668670654297e-01
1.769999999999999929e+01,1.112123799370786799e+02,4.168456196784973145e-01,4.170152246952056885e-01,1.000013828277587891e+00,9.992867708206176758e-01
1.771249999999999858e+01,1.112909197534184216e+02,5.517597794532775879e-01,5.489750504493713379e-01,1.000013828277587891e+00,9.992863535881042480e-01
1.772499999999999787e+01,1.113694595697581633e+02,7.482219338417053223e-01,7.462847828865051270e-01,1.000013828277587891e+00,9.992861151695251465e-01
1.773750000000000071e+01,1.114479993860979050e+02,7.941698431968688965e-01,7.953680157661437988e-01,1.000013828277587891e+00,9.992857575416564941e-01
1.775000000000000000e+01,1.115265392024376609e+02,6.903787851333618164e-01,6.930848956108093262e-01,1.000013828277587891e+00,9.992855191230773926e-01
1.776249999999999929e+01,1.116050790187774027e+02,5.997965931892395020e-01,6.010134816169738770e-01,1.000013947486877441e+00,9.992853999137878418e-01
1.777499999999999858e+01,1.116836188351171444e+02,6.362142562866210938e-01,6.349119544029235840e-01,1.000013947486877441e+00,9.992852807044982910e-01
1.778749999999999787e+01,1.117621586514568861e+02,7.667484879493713379e-01,7.643808722496032715e-01,1.000013828277587891e+00,9.992851614952087402e-01
1.780000000000000071e+01,1.118406984677966420e+02,8.841347694396972656e-01,8.827663064002990723e-01,1.000013828277587891e+00,9.992851018905639648e-01
1.781250000000000000e+01,1.119192382841363838e+02,9.192431569099426270e-01,9.197471141815185547e-01,1.000013828277587891e+00,9.992850422859191895e-01
1.782499999999999929e+01,1.119977781004761255e+02,8.813404440879821777e-01,8.831127285957336426e-01,1.000013828277587891e+00,9.992849230766296387e-01
1.783749999999999858e+01,1.120763179168158672e+02,8.237097263336181641e-01,8.255220055580139160e-01,1.000013828277587891e+00,9.992849826812744141e-01
1.784999999999999787e+01,1.121548577331556089e+02,7.926906943321228027e-01,7.936236262321472168e-01,1.000013947486877441e+00,9.992849826812744141e-01
1.786250000000000071e+01,1.122333975494953648e+02,8.031191229820251465e-01,8.029406666755676270e-01,1.000013828277587891e+00,9.992849826812744141e-01
1.787500000000000000e+01,1.123119373658351066e+02,8.436025977134704590e-01,8.426151275634765625e-01,1.000013947486877441e+00,9.992849230766296387e-01
1.788749999999999929e+01,1.123904771821748483e+02,8.937863111495971680e-01,8.924760222434997559e-01,1.000013947486877441e+00,9.992850422859191895e-01
1.789999999999999858e+01,1.124690169985145900e+02,9.377731084823608398e-01,9.365396499633789062e-01,1.000013947486877441e+00,9.992850422859191895e-01
1.791249999999999787e+01,1.125475568148543317e+02,9.686418175697326660e-01,9.676933884620666504e-01,1.000013828277587891e+00,9.992850422859191895e-01
1.792500000000000071e+01,1.126260966311940876e+02,9.866347908973693848e-01,9.860121607780456543e-01,1.000013828277587891e+00,9.992851018905639648e-01
1.793750000000000000e+01,1.127046364475338294e+02,9.953605532646179199e-01,9.950073957443237305e-01,1.000013828277587891e+00,9.992851018905639648e-01
1.794999999999999929e+01,1.127831762638735711e+02,9.987851381301879883e-01,9.986144900321960449e-01,1.000013828277587891e+00,9.992850422859191895e-01
1.796249999999999858e+01,1.128617160802133128e+02,9.997976422309875488e-01,9.997307658195495605e-01,1.000013828277587891e+00,9.992851018905639648e-01
1.797500000000000142e+01,1.129402558965530687e+02,9.999868869781494141e-01,9.999686479568481445e-01,1.000013828277587891e+00,9.992851614952087402e-01
1.798750000000000071e+01,1.130187957128928105e+02,9.999989271163940430e-01,9.999969601631164551e-01,1.000013828277587891e+00,9.992852210998535156e-01
1.800000000000000000e+01,1.130973355292325522e+02,9.999980926513671875e-01,9.999982714653015137e-01,1.000013828277587891e+00,9.992851614952087402e-01
1.801249999999999929e+01,1.131758753455722939e+02,9.999965429306030273e-01,9.999991059303283691e-01,1.000013828277587891e+00,9.992851018905639648e-01
1.802499999999999858e+01,1.132544151619120356e+02,9.999675154685974121e-01,9.999864101409912109e-01,1.000013828277587891e+00,9.992850422859191895e-01
1.803750000000000142e+01,1.133329549782517915e+02,9.997278451919555664e-01,9.997951388359069824e-01,1.000013828277587891e+00,9.992851018905639648e-01
1.805000000000000071e+01,1.134114947945915333e+02,9.986073374748229980e-01,9.987785816192626953e-01,1.000013947486877441e+00,9.992851018905639648e-01
1.806250000000000000e+01,1.134900346109312750e+02,9.949930310249328613e-01,9.953467249870300293e-01,1.000013828277587891e+00,9.992850422859191895e-01
1.807499999999999929e+01,1.135685744272710167e+02,9.859871864318847656e-01,9.866100549697875977e-01,1.000013828277587891e+00,9.992851018905639648e-01
1.808750000000000213e+01,1.136471142436107726e+02,9.676555991172790527e-01,9.686037302017211914e-01,1.000013828277587891e+00,9.992851018905639648e-01
1.810000000000000142e+01,1.137256540599505144e+02,9.364909529685974121e-01,9.377235174179077148e-01,1.000013828277587891e+00,9.992851018905639648e-01
1.811250000000000071e+01,1.138041938762902561e+02,8.924247622489929199e-01,8.937333226203918457e-01,1.000013828277587891e+00,9.992850422859191895e-01
1.812500000000000000e+01,1.138827336926299978e+02,8.425764441490173340e-01,8.435629606246948242e-01,1.000013828277587891e+00,9.992851018905639648e-01
1.813749999999999929e+01,1.139612735089697395e+02,8.029332756996154785e-01,8.031132221221923828e-01,1.000013709068298340e+00,9.992851018905639648e-01
1.815000000000000213e+01,1.140398133253094954e+02,7.936584949493408203e-01,7.927312850952148438e-01,1.000013709068298340e+00,9.992851018905639648e-01
1.816250000000000142e+01,1.141183531416492372e+02,8.255897760391235352e-01,8.237871527671813965e-01,1.000013709068298340e+00,9.992851018905639648e-01
1.817500000000000071e+01,1.141968929579889789e+02,8.831787109375000000e-01,8.814159631729125977e-01,1.000013709068298340e+00,9.992850422859191895e-01
1.818750000000000000e+01,1.142754327743287206e+02,9.197645187377929688e-01,9.192652702331542969e-01,1.000013709068298340e+00,9.992850422859191895e-01
1.819999999999999929e+01,1.143539725906684623e+02,8.827129602432250977e-01,8.840782046318054199e-01,1.000013709068298340e+00,9.992849826812744141e-01
1.821250000000000213e+01,1.144325124070082182e+02,7.642911076545715332e-01,7.666505575180053711e-01,1.000013709068298340e+00,9.992848634719848633e-01
1.822500000000000142e+01,1.145110522233479600e+02,6.348627209663391113e-01,6.361622810363769531e-01,1.000013709068298340e+00,9.992847442626953125e-01
1.823750000000000071e+01,1.145895920396877017e+02,6.010594367980957031e-01,5.998499989509582520e-01,1.000013709068298340e+00,9.992846250534057617e-01
1.825000000000000000e+01,1.146681318560274434e+02,6.931865215301513672e-01,6.904932856559753418e-01,1.000013709068298340e+00,9.992843866348266602e-01
1.826249999999999929e+01,1.147466716723671993e+02,7.954112887382507324e-01,7.942204475402832031e-01,1.000013709068298340e+00,9.992842674255371094e-01
1.827500000000000213e+01,1.148252114887069411e+02,7.462070584297180176e-01,7.481428384780883789e-01,1.000013828277587891e+00,9.992839694023132324e-01
1.828750000000000142e+01,1.149037513050466828e+02,5.488633513450622559e-01,5.516490936279296875e-01,1.000013828277587891e+00,9.992836117744445801e-01
1.830000000000000071e+01,1.149822911213864245e+02,4.170218706130981445e-01,4.168554544448852539e-01,1.000013828277587891e+00,9.992832541465759277e-01
1.831250000000000000e+01,1.150608309377261662e+02,5.080741643905639648e-01,5.049844980239868164e-01,1.000013947486877441e+00,9.992827773094177246e-01
1.832499999999999929e+01,1.151393707540659221e+02,6.608192920684814453e-01,6.593226194381713867e-01,1.000013947486877441e+00,9.992821216583251953e-01
1.833749999999999858e+01,1.152179105704056639e+02,5.871543288230895996e-01,5.897187590599060059e-01,1.000013828277587891e+00,9.992814064025878906e-01
1.835000000000000142e+01,1.152964503867454056e+02,3.323196172714233398e-01,3.349473774433135986e-01,1.000013947486877441e+00,9.992806911468505859e-01
1.836250000000000071e+01,1.153749902030851473e+02,2.572178542613983154e-01,2.554489672183990479e-01,1.000013947486877441e+00,9.992798566818237305e-01
1.837500000000000000e+01,1.154535300194249032e+02,4.467757344245910645e-01,4.435112476348876953e-01,1.000014066696166992e+00,9.992789626121520996e-01
1.838749999999999929e+01,1.155320698357646449e+02,5.148817896842956543e-01,5.159260630607604980e-01,1.000014066696166992e+00,9.992778301239013672e-01
1.839999999999999858e+01,1.156106096521043867e+02,2.632057964801788330e-01,2.667917311191558838e-01,1.000014066696166992e+00,9.992766976356506348e-01
1.841249999999999787e+01,1.156891494684441284e+02,7.908450067043304443e-02,7.856731861829757690e-02,1.000014066696166992e+00,9.992754459381103516e-01
1.842500000000000071e+01,1.157676892847838701e+02,2.467778325080871582e-01,2.430334687232971191e-01,1.000014066696166992e+00,9.992740750312805176e-01
1.843750000000000000e+01,1.158462291011236260e+02,3.831864893436431885e-01,3.833854198455810547e-01,1.000014066696166992e+00,9.992727637290954590e-01
1.844999999999999929e+01,1.159247689174633678e+02,1.465654522180557251e-01,1.503949612379074097e-01,1.000014185905456543e+00,9.992713928222656250e-01
1.846249999999999858e+01,1.160033087338031095e+02,-7.962550222873687744e-02,-7.967811077833175659e-02,1.000014305114746094e+00,9.992698431015014648e-01
1.847499999999999787e+01,1.160818485501428512e+02,7.935164868831634521e-02,7.546822726726531982e-02,1.000014305114746094e+00,9.992683529853820801e-01
1.848750000000000071e+01,1.161603883664826071e+02,2.344633638858795166e-01,2.344814091920852661e-01,1.000014305114746094e+00,9.992666840553283691e-01
1.850000000000000000e+01,1.162389281828223488e+02,-2.036047168076038361e-03,1.877616974525153637e-03,1.000014305114746094e+00,9.992650151252746582e-01
1.851249999999999929e+01,1.163174679991620906e+02,-2.344620823860168457e-01,-2.344813048839569092e-01,1.000014305114746094e+00,9.992634654045104980e-01
1.852499999999999858e+01,1.163960078155018323e+02,-7.529431581497192383e-02,-7.921183854341506958e-02,1.000014305114746094e+00,9.992618560791015625e-01
1.853749999999999787e+01,1.164745476318415740e+02,7.966110110282897949e-02,7.964155822992324829e-02,1.000014305114746094e+00,9.992603659629821777e-01
1.855000000000000071e+01,1.165530874481813299e+02,-1.505820304155349731e-01,-1.466865837574005127e-01,1.000014424324035645e+00,9.992588758468627930e-01
1.856250000000000000e+01,1.166316272645210717e+02,-3.833773434162139893e-01,-3.832062184810638428e-01,1.000014424324035645e+00,9.992573857307434082e-01
1.857499999999999929e+01,1.167101670808608134e+02,-2.428344488143920898e-01,-2.466725409030914307e-01,1.000014543533325195e+00,9.992560148239135742e-01
1.858749999999999858e+01,1.167887068972005551e+02,-7.855746150016784668e-02,-7.905683666467666626e-02,1.000014662742614746e+00,9.992547631263732910e-01
1.860000000000000142e+01,1.168672467135403110e+02,-2.669988870620727539e-01,-2.632929980754852295e-01,1.000014662742614746e+00,9.992535114288330078e-01
1.861250000000000071e+01,1.169457865298800527e+02,-5.159691572189331055e-01,-5.149180889129638672e-01,1.000014662742614746e+00,9.992523789405822754e-01
1.862500000000000000e+01,1.170243263462197945e+02,-4.433087408542633057e-01,-4.467103183269500732e-01,1.000014662742614746e+00,9.992513060569763184e-01
1.863749999999999929e+01,1.171028661625595362e+02,-2.553557753562927246e-01,-2.571739554405212402e-01,1.000014662742614746e+00,9.992504119873046875e-01
1.864999999999999858e+01,1.171814059788992779e+02,-3.351233303546905518e-01,-3.323613405227661133e-01,1.000014662742614746e+00,9.992495775222778320e-01
1.866250000000000142e+01,1.172599457952390338e+02,-5.898734331130981445e-01,-5.872051715850830078e-01,1.000014662742614746e+00,9.992488026618957520e-01
1.867500000000000071e+01,1.173384856115787755e+02,-6.592113971710205078e-01,-6.608041524887084961e-01,1.000014781951904297e+00,9.992481470108032227e-01
1.868750000000000000e+01,1.174170254279185173e+02,-5.047832727432250977e-01,-5.080257058143615723e-01,1.000014781951904297e+00,9.992476701736450195e-01
1.869999999999999929e+01,1.174955652442582590e+02,-4.168591797351837158e-01,-4.170112013816833496e-01,1.000014781951904297e+00,9.992471933364868164e-01
