t_over_T,t,sigma_x_magnus4,sigma_x_rk4,norm_magnus4,norm_rk4
1.064999999999999858e+01,6.691592352146258804e+01,1.666064560413360596e-01,1.649733632802963257e-01,1.000009775161743164e+00,9.995138049125671387e-01
1.066250000000000142e+01,6.699446333780234397e+01,4.578027129173278809e-01,4.567741751670837402e-01,1.000009655952453613e+00,9.995129704475402832e-01
1.067500000000000071e+01,6.707300315414208569e+01,7.481756806373596191e-01,7.490108013153076172e-01,1.000009775161743164e+00,9.995122551918029785e-01
1.068750000000000000e+01,6.715154297048182741e+01,6.361943483352661133e-01,6.371299028396606445e-01,1.000009894371032715e+00,9.995116591453552246e-01
1.069999999999999929e+01,6.723008278682156913e+01,3.735221624374389648e-01,3.727856278419494629e-01,1.000009894371032715e+00,9.995110034942626953e-01
1.071249999999999858e+01,6.730862260316131085e+01,3.911722302436828613e-01,3.895137310028076172e-01,1.000009775161743164e+00,9.995105266571044922e-01
1.072500000000000142e+01,6.738716241950106678e+01,6.730156540870666504e-01,6.723179817199707031e-01,1.000009894371032715e+00,9.995101094245910645e-01
1.073750000000000071e+01,6.746570223584080850e+01,8.654975295066833496e-01,8.661770820617675781e-01,1.000009775161743164e+00,9.995098114013671875e-01
1.075000000000000000e+01,6.754424205218055022e+01,7.852832674980163574e-01,7.860516905784606934e-01,1.000009894371032715e+00,9.995095133781433105e-01
1.076249999999999929e+01,6.762278186852029194e+01,5.915213227272033691e-01,5.911681056022644043e-01,1.000009894371032715e+00,9.995093345642089844e-01
1.077500000000000036e+01,6.770132168486004787e+01,5.279157161712646484e-01,5.265628099441528320e-01,1.000009894371032715e+00,9.995091557502746582e-01
1.078749999999999964e+01,6.777986150119978959e+01,6.547356247901916504e-01,6.534182429313659668e-01,1.000009894371032715e+00,9.995090365409851074e-01
1.080000000000000071e+01,6.785840131753953131e+01,8.457950353622436523e-01,8.453083038330078125e-01,1.000009894371032715e+00,9.995089769363403320e-01
1.081250000000000000e+01,6.793694113387927302e+01,9.549110531806945801e-01,9.552240967750549316e-01,1.000009775161743164e+00,9.995089173316955566e-01
1.082499999999999929e+01,6.801548095021901474e+01,9.381394982337951660e-01,9.386548399925231934e-01,1.000009894371032715e+00,9.995089173316955566e-01
1.083750000000000036e+01,6.809402076655877067e+01,8.493392467498779297e-01,8.494727015495300293e-01,1.000009894371032715e+00,9.995087981224060059e-01
1.084999999999999964e+01,6.817256058289851239e+01,7.674983739852905273e-01,7.670314311981201172e-01,1.000009894371032715e+00,9.995087981224060059e-01
1.086249999999999893e+01,6.825110039923825411e+01,7.387523651123046875e-01,7.378218173980712891e-01,1.000009894371032715e+00,9.995088577270507812e-01
1.087500000000000000e+01,6.832964021557799583e+01,7.646691203117370605e-01,7.635632157325744629e-01,1.000009894371032715e+00,9.995087981224060059e-01
1.088750000000000107e+01,6.840818003191775176e+01,8.212603926658630371e-01,8.202293515205383301e-01,1.000009894371032715e+00,9.995087981224060059e-01
1.090000000000000036e+01,6.848671984825749348e+01,8.820695877075195312e-01,8.812406063079833984e-01,1.000009894371032715e+00,9.995087981224060059e-01
1.091249999999999964e+01,6.856525966459723520e+01,9.307401180267333984e-01,9.301292896270751953e-01,1.000009894371032715e+00,9.995088577270507812e-01
1.092499999999999893e+01,6.864379948093697692e+01,9.624350070953369141e-01,9.619948267936706543e-01,1.000010013580322266e+00,9.995089173316955566e-01
1.093749999999999822e+01,6.872233929727671864e+01,9.796242713928222656e-01,9.792918562889099121e-01,1.000010013580322266e+00,9.995088577270507812e-01
1.095000000000000107e+01,6.880087911361647457e+01,9.873138666152954102e-01,9.870368242263793945e-01,1.000010013580322266e+00,9.995087981224060059e-01
1.096250000000000036e+01,6.887941892995621629e+01,9.900279641151428223e-01,9.897739291191101074e-01,1.000010013580322266e+00,9.995088577270507812e-01
1.097499999999999964e+01,6.895795874629595801e+01,9.907085299491882324e-01,9.904616475105285645e-01,1.000010013580322266e+00,9.995087385177612305e-01
1.098749999999999893e+01,6.903649856263569973e+01,9.908031225204467773e-01,9.905575513839721680e-01,1.000010013580322266e+00,9.995086789131164551e-01
1.099999999999999822e+01,6.911503837897544145e+01,9.908067584037780762e-01,9.905613064765930176e-01,1.000010013580322266e+00,9.995087385177612305e-01
1.101250000000000107e+01,6.919357819531519738e+01,9.908097386360168457e-01,9.905644059181213379e-01,1.000010013580322266e+00,9.995087981224060059e-01
1.102500000000000036e+01,6.927211801165493910e+01,9.908621311187744141e-01,9.906181693077087402e-01,1.000010013580322266e+00,9.995088577270507812e-01
1.103749999999999964e+01,6.935065782799468082e+01,9.911010265350341797e-01,9.908641576766967773e-01,1.000010013580322266e+00,9.995088577270507812e-01
1.104999999999999893e+01,6.942919764433442253e+01,9.916207790374755859e-01,9.914074540138244629e-01,1.000010132789611816e+00,9.995088577270507812e-01
1.106250000000000178e+01,6.950773746067417846e+01,9.920768141746520996e-01,9.919206500053405762e-01,1.000010013580322266e+00,9.995089173316955566e-01
1.107500000000000107e+01,6.958627727701392018e+01,9.910867214202880859e-01,9.910423159599304199e-01,1.000010013580322266e+00,9.995089173316955566e-01
1.108750000000000036e+01,6.966481709335366190e+01,9.856933355331420898e-01,9.858284592628479004e-01,1.000010132789611816e+00,9.995089173316955566e-01
1.109999999999999964e+01,6.974335690969340362e+01,9.714713692665100098e-01,9.718395471572875977e-01,1.000010013580322266e+00,9.995088577270507812e-01
1.111249999999999893e+01,6.982189672603314534e+01,9.440796971321105957e-01,9.446719884872436523e-01,1.000010013580322266e+00,9.995088577270507812e-01
1.112500000000000000e+01,6.990043654237290127e+01,9.026890993118286133e-01,9.033814668655395508e-01,1.000010013580322266e+00,9.995088577270507812e-01
1.113750000000000107e+01,6.997897635871264299e+01,8.542193174362182617e-01,8.547573089599609375e-01,1.000010013580322266e+00,9.995087981224060059e-01
1.115000000000000036e+01,7.005751617505238471e+01,8.148813843727111816e-01,8.149623870849609375e-01,1.000010013580322266e+00,9.995087385177612305e-01
1.116249999999999964e+01,7.013605599139212643e+01,8.041443824768066406e-01,8.036106824874877930e-01,1.000010013580322266e+00,9.995087385177612305e-01
1.117500000000000071e+01,7.021459580773188236e+01,8.295577764511108398e-01,8.286134004592895508e-01,1.000009894371032715e+00,9.995086789131164551e-01
1.118750000000000000e+01,7.029313562407162408e+01,8.707991838455200195e-01,8.700369000434875488e-01,1.000010013580322266e+00,9.995086789131164551e-01
1.119999999999999929e+01,7.037167544041136580e+01,8.816586732864379883e-01,8.817121982574462891e-01,1.000010013580322266e+00,9.995086789131164551e-01
1.121250000000000036e+01,7.045021525675110752e+01,8.236246705055236816e-01,8.245688080787658691e-01,1.000010013580322266e+00,9.995086193084716797e-01
1.122499999999999964e+01,7.052875507309084924e+01,7.134411931037902832e-01,7.144867181777954102e-01,1.000010013580322266e+00,9.995084404945373535e-01
1.123750000000000071e+01,7.060729488943060517e+01,6.308369636535644531e-01,6.308974623680114746e-01,1.000010013580322266e+00,9.995083212852478027e-01
1.125000000000000000e+01,7.068583470577034689e+01,6.474724411964416504e-01,6.463603973388671875e-01,1.000010013580322266e+00,9.995081424713134766e-01
1.126249999999999929e+01,7.076437452211008861e+01,7.296351194381713867e-01,7.285637855529785156e-01,1.000010013580322266e+00,9.995079636573791504e-01
1.127499999999999858e+01,7.084291433844983032e+01,7.457763552665710449e-01,7.461231350898742676e-01,1.000010132789611816e+00,9.995076060295104980e-01
1.128750000000000142e+01,7.092145415478958625e+01,6.235726475715637207e-01,6.249831914901733398e-01,1.000010013580322266e+00,9.995072484016418457e-01
1.130000000000000071e+01,7.099999397112932797e+01,4.768588840961456299e-01,4.773851931095123291e-01,1.000010132789611816e+00,9.995068311691284180e-01
1.131250000000000000e+01,7.107853378746906969e+01,4.782234132289886475e-01,4.770036041736602783e-01,1.000010132789611816e+00,9.995064139366149902e-01
1.132499999999999929e+01,7.115707360380881141e+01,5.926996469497680664e-01,5.915329456329345703e-01,1.000010132789611816e+00,9.995057582855224609e-01
1.133749999999999858e+01,7.123561342014855313e+01,5.904164314270019531e-01,5.912096500396728516e-01,1.000010132789611816e+00,9.995050430297851562e-01
1.135000000000000142e+01,7.131415323648830906e+01,4.072992801666259766e-01,4.088067114353179932e-01,1.000010132789611816e+00,9.995042085647583008e-01
1.136250000000000071e+01,7.139269305282805078e+01,2.898037433624267578e-01,2.894114851951599121e-01,1.000010132789611816e+00,9.995031952857971191e-01
1.137500000000000000e+01,7.147123286916779250e+01,3.923152685165405273e-01,3.906441330909729004e-01,1.000010132789611816e+00,9.995022416114807129e-01
1.138749999999999929e+01,7.154977268550753422e+01,4.736062288284301758e-01,4.736980795860290527e-01,1.000010251998901367e+00,9.995010495185852051e-01
1.140000000000000036e+01,7.162831250184729015e+01,3.097528219223022461e-01,3.114924132823944092e-01,1.000010251998901367e+00,9.994997978210449219e-01
1.141250000000000142e+01,7.170685231818703187e+01,1.341491639614105225e-01,1.342221498489379883e-01,1.000010371208190918e+00,9.994983673095703125e-01
1.142500000000000071e+01,7.178539213452677359e+01,2.186728119850158691e-01,2.168832272291183472e-01,1.000010371208190918e+00,9.994969367980957031e-01
1.143750000000000000e+01,7.186393195086651531e+01,3.295919597148895264e-01,3.294613957405090332e-01,1.000010490417480469e+00,9.994954466819763184e-01
1.144999999999999929e+01,7.194247176720625703e+01,1.672885119915008545e-01,1.691171079874038696e-01,1.000010609626770020e+00,9.994937777519226074e-01
1.146250000000000036e+01,7.202101158354601296e+01,-2.229064516723155975e-02,-2.219830453395843506e-02,1.000010609626770020e+00,9.994920492172241211e-01
1.147499999999999964e+01,7.209955139988575468e+01,7.036695629358291626e-02,6.850373744964599609e-02,1.000010609626770020e+00,9.994903802871704102e-01
1.148750000000000071e+01,7.217809121622549640e+01,1.786168217658996582e-01,1.786174476146697998e-01,1.000010728836059570e+00,9.994885325431823730e-01
1.150000000000000000e+01,7.225663103256523812e+01,-9.260704391635954380e-04,9.543317137286067009e-04,1.000010728836059570e+00,9.994868040084838867e-01
1.151249999999999929e+01,7.233517084890497983e+01,-1.785619407892227173e-01,-1.786758750677108765e-01,1.000010609626770020e+00,9.994850158691406250e-01
1.152500000000000036e+01,7.241371066524473576e+01,-6.852243840694427490e-02,-7.040358334779739380e-02,1.000010728836059570e+00,9.994832277297973633e-01
1.153749999999999964e+01,7.249225048158447748e+01,2.214434742927551270e-02,2.235369943082332611e-02,1.000010728836059570e+00,9.994814991950988770e-01
1.154999999999999893e+01,7.257079029792421920e+01,-1.691109836101531982e-01,-1.672399193048477173e-01,1.000010728836059570e+00,9.994798302650451660e-01
1.156250000000000000e+01,7.264933011426396092e+01,-3.294081687927246094e-01,-3.296543061733245850e-01,1.000010848045349121e+00,9.994781613349914551e-01
1.157500000000000107e+01,7.272786993060371685e+01,-2.168788462877273560e-01,-2.187309414148330688e-01,1.000010848045349121e+00,9.994766116142272949e-01
1.158750000000000036e+01,7.280640974694345857e+01,-1.342778950929641724e-01,-1.340841948986053467e-01,1.000010728836059570e+00,9.994751811027526855e-01
1.159999999999999964e+01,7.288494956328320029e+01,-3.115125894546508789e-01,-3.096787333488464355e-01,1.000010728836059570e+00,9.994738101959228516e-01
1.161249999999999893e+01,7.296348937962294201e+01,-4.736500978469848633e-01,-4.736603498458862305e-01,1.000010848045349121e+00,9.994724392890930176e-01
1.162499999999999822e+01,7.304202919596268373e+01,-3.906123638153076172e-01,-3.923977315425872803e-01,1.000010728836059570e+00,9.994712471961975098e-01
1.163750000000000107e+01,7.312056901230243966e+01,-2.894529104232788086e-01,-2.897631227970123291e-01,1.000010967254638672e+00,9.994702339172363281e-01
1.165000000000000036e+01,7.319910882864218138e+01,-4.088578820228576660e-01,-4.072004556655883789e-01,1.000010967254638672e+00,9.994692802429199219e-01
1.166249999999999964e+01,7.327764864498192310e+01,-5.911899209022521973e-01,-5.904202461242675781e-01,1.000010967254638672e+00,9.994684457778930664e-01
1.167499999999999893e+01,7.335618846132166482e+01,-5.914770364761352539e-01,-5.927954316139221191e-01,1.000010967254638672e+00,9.994677305221557617e-01
1.168750000000000178e+01,7.343472827766142075e+01,-4.770011007785797119e-01,-4.782546758651733398e-01,1.000010967254638672e+00,9.994670152664184570e-01
1.170000000000000107e+01,7.351326809400116247e+01,-4.774429202079772949e-01,-4.767756462097167969e-01,1.000010967254638672e+00,9.994664788246154785e-01
1.171250000000000036e+01,7.359180791034090419e+01,-6.250240206718444824e-01,-6.234917044639587402e-01,1.000010967254638672e+00,9.994660615921020508e-01
1.172499999999999964e+01,7.367034772668064591e+01,-7.460978031158447266e-01,-7.457992434501647949e-01,1.000010967254638672e+00,9.994655847549438477e-01
1.173749999999999893e+01,7.374888754302038762e+01,-7.285102605819702148e-01,-7.297216653823852539e-01,1.000010848045349121e+00,9.994653463363647461e-01
1.175000000000000000e+01,7.382742735936014356e+01,-6.463477015495300293e-01,-6.475123167037963867e-01,1.000010848045349121e+00,9.994650483131408691e-01
1.176250000000000107e+01,7.390596717569988527e+01,-6.309404373168945312e-01,-6.307851672172546387e-01,1.000010967254638672e+00,9.994648694992065430e-01
1.177500000000000036e+01,7.398450699203962699e+01,-7.145403027534484863e-01,-7.133543491363525391e-01,1.000010967254638672e+00,9.994647502899169922e-01
1.178749999999999964e+01,7.406304680837936871e+01,-8.245863914489746094e-01,-8.235824108123779297e-01,1.000010967254638672e+00,9.994646310806274414e-01
1.179999999999999893e+01,7.414158662471911043e+01,-8.816867470741271973e-01,-8.816868662834167480e-01,1.000010848045349121e+00,9.994645714759826660e-01
1.181250000000000000e+01,7.422012644105886636e+01,-8.699972033500671387e-01,-8.708628416061401367e-01,1.000010848045349121e+00,9.994644522666931152e-01
1.182499999999999929e+01,7.429866625739860808e+01,-8.285918235778808594e-01,-8.296036124229431152e-01,1.000010848045349121e+00,9.994645118713378906e-01
1.183750000000000036e+01,7.437720607373834980e+01,-8.036200404167175293e-01,-8.041440248489379883e-01,1.000010848045349121e+00,9.994644522666931152e-01
1.184999999999999964e+01,7.445574589007809152e+01,-8.149951696395874023e-01,-8.148401379585266113e-01,1.000010848045349121e+00,9.994643330574035645e-01
1.186250000000000071e+01,7.453428570641784745e+01,-8.547967672348022461e-01,-8.541606664657592773e-01,1.000010848045349121e+00,9.994643926620483398e-01
1.187500000000000000e+01,7.461282552275758917e+01,-9.034130573272705078e-01,-9.026367068290710449e-01,1.000010848045349121e+00,9.994643330574035645e-01
1.188749999999999929e+01,7.469136533909733089e+01,-9.446896314620971680e-01,-9.440458416938781738e-01,1.000010848045349121e+00,9.994643330574035645e-01
1.189999999999999858e+01,7.476990515543707261e+01,-9.718438982963562012e-01,-9.714579582214355469e-01,1.000010848045349121e+00,9.994643926620483398e-01
1.191249999999999964e+01,7.484844497177681433e+01,-9.858239293098449707e-01,-9.856954813003540039e-01,1.000010848045349121e+00,9.994643926620483398e-01
1.192500000000000071e+01,7.492698478811657026e+01,-9.910335540771484375e-01,-9.910978078842163086e-01,1.000010848045349121e+00,9.994643330574035645e-01
1.193750000000000000e+01,7.500552460445631198e+01,-9.919106364250183105e-01,-9.920917749404907227e-01,1.000010848045349121e+00,9.994643926620483398e-01
1.194999999999999929e+01,7.508406442079605370e+01,-9.913979172706604004e-01,-9.916363954544067383e-01,1.000010848045349121e+00,9.994643330574035645e-01
1.196249999999999858e+01,7.516260423713579542e+01,-9.908556342124938965e-01,-9.911161661148071289e-01,1.000010848045349121e+00,9.994643330574035645e-01
1.197500000000000142e+01,7.524114405347555135e+01,-9.906102418899536133e-01,-9.908766746520996094e-01,1.000010848045349121e+00,9.994643926620483398e-01
1.198750000000000071e+01,7.531968386981529306e+01,-9.905567765235900879e-01,-9.908238053321838379e-01,1.000010728836059570e+00,9.994643926620483398e-01
1.200000000000000000e+01,7.539822368615503478e+01,-9.905538558959960938e-01,-9.908208250999450684e-01,1.000010728836059570e+00,9.994643926620483398e-01
1.201249999999999929e+01,7.547676350249477650e+01,-9.905501604080200195e-01,-9.908170700073242188e-01,1.000010728836059570e+00,9.994643926620483398e-01
1.202499999999999858e+01,7.555530331883451822e+01,-9.904544949531555176e-01,-9.907221794128417969e-01,1.000010728836059570e+00,9.994643926620483398e-01
1.203750000000000142e+01,7.563384313517427415e+01,-9.897674322128295898e-01,-9.900408983230590820e-01,1.000010848045349121e+00,9.994644522666931152e-01
1.205000000000000071e+01,7.571238295151401587e+01,-9.870312809944152832e-01,-9.873261451721191406e-01,1.000010848045349121e+00,9.994643330574035645e-01
1.206250000000000000e+01,7.579092276785375759e+01,-9.792870283126831055e-01,-9.796372652053833008e-01,1.000010728836059570e+00,9.994643926620483398e-01
1.207499999999999929e+01,7.586946258419349931e+01,-9.619894027709960938e-01,-9.624511599540710449e-01,1.000010848045349121e+00,9.994643330574035645e-01
1.208750000000000036e+01,7.594800240053325524e+01,-9.301200509071350098e-01,-9.307641983032226562e-01,1.000010848045349121e+00,9.994642734527587891e-01
1.210000000000000142e+01,7.602654221687299696e+01,-8.812237977981567383e-01,-8.821074962615966797e-01,1.000010848045349121e+00,9.994642734527587891e-01
1.211250000000000071e+01,7.610508203321273868e+01,-8.202002048492431641e-01,-8.213172554969787598e-01,1.000010848045349121e+00,9.994641542434692383e-01
1.212500000000000000e+01,7.618362184955248040e+01,-7.635198831558227539e-01,-7.647439241409301758e-01,1.000010848045349121e+00,9.994642138481140137e-01
1.213749999999999929e+01,7.626216166589222212e+01,-7.377684116363525391e-01,-7.388350367546081543e-01,1.000010728836059570e+00,9.994642734527587891e-01
1.215000000000000036e+01,7.634070148223197805e+01,-7.669802904129028320e-01,-7.675677537918090820e-01,1.000010848045349121e+00,9.994642734527587891e-01
1.216249999999999964e+01,7.641924129857171977e+01,-8.494407534599304199e-01,-8.493724465370178223e-01,1.000010728836059570e+00,9.994642138481140137e-01
1.217500000000000071e+01,7.649778111491146149e+01,-9.386544227600097656e-01,-9.381283521652221680e-01,1.000010848045349121e+00,9.994640946388244629e-01
1.218750000000000000e+01,7.657632093125120321e+01,-9.552469849586486816e-01,-9.548766613006591797e-01,1.000010848045349121e+00,9.994640350341796875e-01
1.220000000000000107e+01,7.665486074759095914e+01,-8.453256487846374512e-01,-8.457852005958557129e-01,1.000010848045349121e+00,9.994640350341796875e-01
1.221250000000000036e+01,7.673340056393070086e+01,-6.533975005149841309e-01,-6.547898054122924805e-01,1.000010967254638672e+00,9.994639158248901367e-01
1.222499999999999964e+01,7.681194038027044257e+01,-5.265007019042968750e-01,-5.280188322067260742e-01,1.000010848045349121e+00,9.994637966156005859e-01
1.223749999999999893e+01,7.689048019661018429e+01,-5.911069512367248535e-01,-5.916014909744262695e-01,1.000010967254638672e+00,9.994636774063110352e-01
1.225000000000000000e+01,7.696902001294992601e+01,-7.860416769981384277e-01,-7.852776646614074707e-01,1.000010728836059570e+00,9.994634389877319336e-01
1.226250000000000107e+01,7.704755982928968194e+01,-8.662145137786865234e-01,-8.654386997222900391e-01,1.000010848045349121e+00,9.994632005691528320e-01
1.227500000000000036e+01,7.712609964562942366e+01,-6.723341941833496094e-01,-6.730108261108398438e-01,1.000010848045349121e+00,9.994629025459289551e-01
1.228749999999999964e+01,7.720463946196916538e+01,-3.894612491130828857e-01,-3.912659585475921631e-01,1.000010848045349121e+00,9.994624853134155273e-01
1.229999999999999893e+01,7.728317927830890710e+01,-3.727180063724517822e-01,-3.736165761947631836e-01,1.000010848045349121e+00,9.994620680809020996e-01
1.231249999999999822e+01,7.736171909464864882e+01,-6.371329426765441895e-01,-6.361746788024902344e-01,1.000010848045349121e+00,9.994614720344543457e-01
1.232500000000000107e+01,7.744025891098840475e+01,-7.490578293800354004e-01,-7.481032609939575195e-01,1.000010967254638672e+00,9.994608759880065918e-01
1.233750000000000036e+01,7.751879872732814647e+01,-4.567586481571197510e-01,-4.578358829021453857e-01,1.000010967254638672e+00,9.994600415229797363e-01
1.234999999999999964e+01,7.759733854366788819e+01,-1.648980081081390381e-01,-1.667245030403137207e-01,1.000010967254638672e+00,9.994591474533081055e-01
1.236249999999999893e+01,7.767587836000762991e+01,-3.287100493907928467e-01,-3.285315334796905518e-01,1.000010967254638672e+00,9.994582533836364746e-01
1.237500000000000178e+01,7.775441817634738584e+01,-6.257832050323486328e-01,-6.242382526397705078e-01,1.000010967254638672e+00,9.994571805000305176e-01
1.238750000000000107e+01,7.783295799268712756e+01,-4.506711363792419434e-01,-4.509643912315368652e-01,1.000011086463928223e+00,9.994559884071350098e-01
1.240000000000000036e+01,7.791149780902686928e+01,-4.166630655527114868e-02,-4.365790262818336487e-02,1.000011086463928223e+00,9.994547367095947266e-01
1.241249999999999964e+01,7.799003762536661100e+01,-1.095570847392082214e-01,-1.097474545240402222e-01,1.000011086463928223e+00,9.994533061981201172e-01
1.242499999999999893e+01,7.806857744170635272e+01,-4.717131257057189941e-01,-4.699606299400329590e-01,1.000011205673217773e+00,9.994518756866455078e-01
1.243750000000000000e+01,7.814711725804610865e+01,-3.445320129394531250e-01,-3.445566892623901367e-01,1.000011205673217773e+00,9.994502663612365723e-01
1.245000000000000107e+01,7.822565707438585036e+01,1.042538210749626160e-01,1.022534072399139404e-01,1.000011205673217773e+00,9.994486570358276367e-01
1.246250000000000036e+01,7.830419689072559208e+01,4.329943656921386719e-02,4.322126880288124084e-02,1.000011205673217773e+00,9.994469881057739258e-01
1.247499999999999964e+01,7.838273670706533380e+01,-3.363205492496490479e-01,-3.344122767448425293e-01,1.000011205673217773e+00,9.994452595710754395e-01
1.248750000000000071e+01,7.846127652340508973e+01,-1.801374405622482300e-01,-1.802698224782943726e-01,1.000011324882507324e+00,9.994435906410217285e-01
1.250000000000000000e+01,7.853981633974483145e+01,2.707645893096923828e-01,2.688009142875671387e-01,1.000011324882507324e+00,9.994418025016784668e-01
1.251249999999999929e+01,7.861835615608457317e+01,1.636080592870712280e-01,1.638872623443603516e-01,1.000011324882507324e+00,9.994400143623352051e-01
1.252500000000000036e+01,7.869689597242431489e+01,-2.026128470897674561e-01,-2.006177753210067749e-01,1.000011205673217773e+00,9.994381666183471680e-01
1.253749999999999964e+01,7.877543578876405661e+01,6.157426978461444378e-04,2.965925377793610096e-04,1.000011205673217773e+00,9.994364380836486816e-01
1.255000000000000071e+01,7.885397560510381254e+01,4.280782639980316162e-01,4.262324571609497070e-01,1.000011205673217773e+00,9.994347095489501953e-01
1.256250000000000000e+01,7.893251542144355426e+01,2.897661328315734863e-01,2.903113663196563721e-01,1.000011205673217773e+00,9.994331598281860352e-01
1.257499999999999929e+01,7.901105523778329598e+01,-5.241389200091362000e-02,-5.038194358348846436e-02,1.000011205673217773e+00,9.994316101074218750e-01
1.258749999999999858e+01,7.908959505412303770e+01,1.489324718713760376e-01,1.486728340387344360e-01,1.000011205673217773e+00,9.994300603866577148e-01
1.259999999999999964e+01,7.916813487046277942e+01,5.563870072364807129e-01,5.546531081199645996e-01,1.000011324882507324e+00,9.994286894798278809e-01
1.261250000000000071e+01,7.924667468680253535e+01,4.611212909221649170e-01,4.615382254123687744e-01,1.000011205673217773e+00,9.994274377822875977e-01
1.262500000000000000e+01,7.932521450314227707e+01,1.279019564390182495e-01,1.299851983785629272e-01,1.000011205673217773e+00,9.994262456893920898e-01
1.263749999999999929e+01,7.940375431948201879e+01,2.289958745241165161e-01,2.293160706758499146e-01,1.000011324882507324e+00,9.994251728057861328e-01
1.264999999999999858e+01,7.948229413582176051e+01,6.207996010780334473e-01,6.192452907562255859e-01,1.000011324882507324e+00,9.994242191314697266e-01
1.266250000000000142e+01,7.956083395216151644e+01,6.806449890136718750e-01,6.803125739097595215e-01,1.000011324882507324e+00,9.994233846664428711e-01
1.267500000000000071e+01,7.963937376850125816e+01,3.908486962318420410e-01,3.926433920860290527e-01,1.000011444091796875e+00,9.994226694107055664e-01
1.268750000000000000e+01,7.971791358484099987e+01,2.824661135673522949e-01,2.839205861091613770e-01,1.000011444091796875e+00,9.994220733642578125e-01
1.269999999999999929e+01,7.979645340118074159e+01,5.460080504417419434e-01,5.454177260398864746e-01,1.000011444091796875e+00,9.994214177131652832e-01
1.271249999999999858e+01,7.987499321752048331e+01,8.124922513961791992e-01,8.112594485282897949e-01,1.000011444091796875e+00,9.994209408760070801e-01
1.272500000000000142e+01,7.995353303386023924e+01,7.637563347816467285e-01,7.640109658241271973e-01,1.000011563301086426e+00,9.994205236434936523e-01
1.273750000000000071e+01,8.003207285019998096e+01,5.374399423599243164e-01,5.391800403594970703e-01,1.000011563301086426e+00,9.994202256202697754e-01
1.275000000000000000e+01,8.011061266653972268e+01,4.594948887825012207e-01,4.609696269035339355e-01,1.000011563301086426e+00,9.994199872016906738e-01
1.276249999999999929e+01,8.018915248287946440e+01,6.236079335212707520e-01,6.236367225646972656e-01,1.000011444091796875e+00,9.994198083877563477e-01
1.277500000000000036e+01,8.026769229921922033e+01,8.481719493865966797e-01,8.472678661346435547e-01,1.000011563301086426e+00,9.994196295738220215e-01
1.278749999999999964e+01,8.034623211555896205e+01,9.332254528999328613e-01,9.327062368392944336e-01,1.000011682510375977e+00,9.994195699691772461e-01
1.280000000000000071e+01,8.042477193189870377e+01,8.521112799644470215e-01,8.527202010154724121e-01,1.000011682510375977e+00,9.994194507598876953e-01
1.281250000000000000e+01,8.050331174823844549e+01,7.205065488815307617e-01,7.219545245170593262e-01,1.000011682510375977e+00,9.994193315505981445e-01
1.282499999999999929e+01,8.058185156457818721e+01,6.575794219970703125e-01,6.590569019317626953e-01,1.000011563301086426e+00,9.994192719459533691e-01
1.283750000000000036e+01,8.066039138091794314e+01,6.983166933059692383e-01,6.992031931877136230e-01,1.000011563301086426e+00,9.994192123413085938e-01
1.284999999999999964e+01,8.073893119725768486e+01,8.020661473274230957e-01,8.022437095642089844e-01,1.000011682510375977e+00,9.994192123413085938e-01
1.286249999999999893e+01,8.081747101359742658e+01,9.074453115463256836e-01,9.071825742721557617e-01,1.000011682510375977e+00,9.994192719459533691e-01
1.287500000000000000e+01,8.089601082993716830e+01,9.751325249671936035e-01,9.748034477233886719e-01,1.000011682510375977e+00,9.994192719459533691e-01
1.288750000000000107e+01,8.097455064627692423e+01,9.980141520500183105e-01,9.978889822959899902e-01,1.000011682510375977e+00,9.994192719459533691e-01
1.290000000000000036e+01,8.105309046261666595e+01,9.894899725914001465e-01,9.896713495254516602e-01,1.000011682510375977e+00,9.994192123413085938e-01
1.291249999999999964e+01,8.113163027895640766e+01,9.677404165267944336e-01,9.682025909423828125e-01,1.000011801719665527e+00,9.994192123413085938e-01
1.292499999999999893e+01,8.121017009529614938e+01,9.460810422897338867e-01,9.467410445213317871e-01,1.000011682510375977e+00,9.994192123413085938e-01
1.293749999999999822e+01,8.128870991163589110e+01,9.305847287178039551e-01,9.313573837280273438e-01,1.000011682510375977e+00,9.994192123413085938e-01
1.295000000000000107e+01,8.136724972797564703e+01,9.219115376472473145e-01,9.227351546287536621e-01,1.000011682510375977e+00,9.994192123413085938e-01
1.296250000000000036e+01,8.144578954431538875e+01,9.181556701660156250e-01,9.189956784248352051e-01,1.000011682510375977e+00,9.994192123413085938e-01
1.297499999999999964e+01,8.152432936065513047e+01,9.170038104057312012e-01,9.178463816642761230e-01,1.000011682510375977e+00,9.994192719459533691e-01
1.298749999999999893e+01,8.160286917699487219e+01,9.168068170547485352e-01,9.176487326622009277e-01,1.000011682510375977e+00,9.994192123413085938e-01
1.300000000000000178e+01,8.168140899333462812e+01,9.167975187301635742e-01,9.176391363143920898e-01,1.000011682510375977e+00,9.994192719459533691e-01
1.301250000000000107e+01,8.175994880967436984e+01,9.167875051498413086e-01,9.176287651062011719e-01,1.000011682510375977e+00,9.994192719459533691e-01
1.302500000000000036e+01,8.183848862601411156e+01,9.165514707565307617e-01,9.173921346664428711e-01,1.000011682510375977e+00,9.994192719459533691e-01
